"DataSet","Subject","Condition","TrialNum","Inducer","Concurrent","Comparison","Response","Magnitude","LitReview","Affect"
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",12,"Affect EB","Noise","Affect EB-Noise",0,0,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",13,"Color RB","Pitch","Color RB-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",14,"Affect SC","Color RB","Affect SC-Color RB",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",15,"Amp","Affect HS","Affect HS-Amp",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",16,"Amp","Pitch","Amp-Pitch",0,0,1,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",17,"Shape","Pitch","Pitch-Shape",1,1,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",18,"Shape","Pitch","Pitch-Shape",0,0,1,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",19,"Color RB","Shape","Color RB-Shape",0,0,0,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",20,"Pitch","Brightness","Brightness-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",21,"Pitch","Speed","Pitch-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",22,"Color RB","Pitch","Color RB-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",23,"Affect SC","Speed","Affect SC-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",24,"Speed","Shape","Shape-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",25,"Shape","Affect PD","Affect PD-Shape",1,1,1,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",26,"Affect EB","Pitch","Affect EB-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",27,"Pitch","Shape","Pitch-Shape",1,1,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",28,"Noise","Affect PD","Affect PD-Noise",0,0,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",29,"Pitch","Shape","Pitch-Shape",0,0,1,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",30,"Shape","Pitch","Pitch-Shape",1,1,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",31,"Pitch","Affect PD","Affect PD-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",32,"Affect EB","Brightness","Affect EB-Brightness",0,0,0,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",33,"Pitch","Color RB","Color RB-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",34,"Amp","Pitch","Amp-Pitch",0,0,1,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",35,"Color RB","Shape","Color RB-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",36,"Shape","Amp","Amp-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",37,"Pitch","Affect SC","Affect SC-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",38,"Pitch","Noise","Noise-Pitch",0,0,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",39,"Size","Affect HS","Affect HS-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",40,"Noise","Shape","Noise-Shape",1,1,1,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",41,"Shape","Speed","Shape-Speed",0,0,0,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",42,"Noise","Shape","Noise-Shape",0,0,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",43,"Speed","Pitch","Pitch-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",44,"Shape","Affect HS","Affect HS-Shape",0,0,0,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",45,"Shape","Color RB","Color RB-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",46,"Affect EB","Amp","Affect EB-Amp",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",47,"Shape","Pitch","Pitch-Shape",1,1,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",48,"Size","Shape","Shape-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",49,"Shape","Size","Shape-Size",0,0,1,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",50,"Size","Pitch","Pitch-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",51,"Affect EB","Speed","Affect EB-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",52,"Affect SC","Shape","Affect SC-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",53,"Shape","Affect SC","Affect SC-Shape",0,0,0,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",54,"Affect SC","Shape","Affect SC-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",55,"Affect SC","Size","Affect SC-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",56,"Affect EB","Color RB","Affect EB-Color RB",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",57,"Noise","Affect HS","Affect HS-Noise",0,0,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",58,"Color RB","Affect HS","Affect HS-Color RB",0,0,0,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",59,"Pitch","Size","Pitch-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",60,"Color RB","Affect PD","Affect PD-Color RB",0,0,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",61,"Pitch","Affect SC","Affect SC-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",62,"Pitch","Shape","Pitch-Shape",1,1,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",63,"Shape","Brightness","Brightness-Shape",0,0,0,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",64,"Size","Affect PD","Affect PD-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",65,"Pitch","Brightness","Brightness-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",66,"Pitch","Amp","Amp-Pitch",1,1,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",67,"Shape","Amp","Amp-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",68,"Shape","Speed","Shape-Speed",0,0,0,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",69,"Affect EB","Size","Affect EB-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",70,"Pitch","Affect HS","Affect HS-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",71,"Shape","Affect SC","Affect SC-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",72,"Shape","Brightness","Brightness-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",73,"Brightness","Pitch","Brightness-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",74,"Size","Shape","Shape-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",75,"Affect SC","Pitch","Affect SC-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",76,"Pitch","Size","Pitch-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",77,"Pitch","Shape","Pitch-Shape",0,0,1,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",78,"Brightness","Shape","Brightness-Shape",0,0,0,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",79,"Noise","Pitch","Noise-Pitch",1,1,0,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",80,"Brightness","Pitch","Brightness-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",81,"Noise","Pitch","Noise-Pitch",0,0,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",82,"Pitch","Noise","Noise-Pitch",0,0,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",83,"Pitch","Color RB","Color RB-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",84,"Affect SC","Amp","Affect SC-Amp",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",85,"Amp","Shape","Amp-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",86,"Affect SC","Noise","Affect SC-Noise",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",87,"Speed","Pitch","Pitch-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",88,"Brightness","Affect PD","Affect PD-Brightness",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",89,"Shape","Size","Shape-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",90,"Affect EB","Shape","Affect EB-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",91,"Brightness","Affect HS","Affect HS-Brightness",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",92,"Speed","Shape","Shape-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",93,"Shape","Noise","Noise-Shape",0,0,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",94,"Size","Pitch","Pitch-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",95,"Speed","Affect HS","Affect HS-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-26","Pitch Shape Affect",96,"Affect SC","Brightness","Affect SC-Brightness",0,0,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",1,"Affect EB","Speed","Affect EB-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",2,"Shape","Affect PD","Affect PD-Shape",0,0,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",3,"Size","Affect HS","Affect HS-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",4,"Brightness","Pitch","Brightness-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",5,"Shape","Noise","Noise-Shape",1,1,1,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",6,"Affect SC","Brightness","Affect SC-Brightness",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",7,"Noise","Shape","Noise-Shape",0,0,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",8,"Affect EB","Amp","Affect EB-Amp",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",9,"Color RB","Affect PD","Affect PD-Color RB",1,1,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",10,"Affect PD","Pitch","Affect PD-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",11,"Shape","Pitch","Pitch-Shape",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",12,"Color RB","Pitch","Color RB-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",13,"Noise","Pitch","Noise-Pitch",1,1,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",14,"Amp","Affect PD","Affect PD-Amp",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",15,"Pitch","Shape","Pitch-Shape",0,0,1,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",16,"Affect SC","Size","Affect SC-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",17,"Brightness","Shape","Brightness-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",18,"Affect EB","Noise","Affect EB-Noise",0,0,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",19,"Shape","Pitch","Pitch-Shape",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",20,"Shape","Pitch","Pitch-Shape",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",21,"Affect SC","Noise","Affect SC-Noise",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",22,"Brightness","Pitch","Brightness-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",23,"Affect SC","Color RB","Affect SC-Color RB",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",24,"Color RB","Affect HS","Affect HS-Color RB",0,0,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",25,"Pitch","Brightness","Brightness-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",26,"Pitch","Noise","Noise-Pitch",1,1,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",27,"Size","Shape","Shape-Size",0,0,1,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",28,"Size","Shape","Shape-Size",0,0,1,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",29,"Speed","Affect PD","Affect PD-Speed",0,0,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",30,"Amp","Shape","Amp-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",31,"Amp","Pitch","Amp-Pitch",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",32,"Pitch","Size","Pitch-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",33,"Noise","Affect HS","Affect HS-Noise",0,0,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",34,"Affect PD","Pitch","Affect PD-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",35,"Affect PD","Shape","Affect PD-Shape",0,0,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",36,"Shape","Color RB","Color RB-Shape",0,0,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",37,"Pitch","Brightness","Brightness-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",38,"Speed","Pitch","Pitch-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",39,"Noise","Shape","Noise-Shape",0,0,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",40,"Affect SC","Amp","Affect SC-Amp",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",41,"Pitch","Affect PD","Affect PD-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",42,"Noise","Affect PD","Affect PD-Noise",0,0,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",43,"Pitch","Affect PD","Affect PD-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",44,"Speed","Shape","Shape-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",45,"Pitch","Speed","Pitch-Speed",0,0,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",46,"Shape","Pitch","Pitch-Shape",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",47,"Affect SC","Speed","Affect SC-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",48,"Shape","Size","Shape-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",49,"Pitch","Amp","Amp-Pitch",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",50,"Pitch","Shape","Pitch-Shape",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",51,"Pitch","Shape","Pitch-Shape",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",52,"Shape","Amp","Amp-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",53,"Pitch","Affect PD","Affect PD-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",54,"Pitch","Affect HS","Affect HS-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",55,"Shape","Brightness","Brightness-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",56,"Noise","Pitch","Noise-Pitch",1,1,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",57,"Shape","Affect HS","Affect HS-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",58,"Color RB","Shape","Color RB-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",59,"Speed","Affect HS","Affect HS-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",60,"Affect EB","Size","Affect EB-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",61,"Brightness","Affect HS","Affect HS-Brightness",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",62,"Shape","Noise","Noise-Shape",0,0,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",63,"Shape","Affect PD","Affect PD-Shape",0,0,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",64,"Brightness","Shape","Brightness-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",65,"Pitch","Speed","Pitch-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",66,"Shape","Affect PD","Affect PD-Shape",1,1,1,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",67,"Size","Pitch","Pitch-Size",0,0,1,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",68,"Amp","Pitch","Amp-Pitch",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",69,"Shape","Speed","Shape-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",70,"Color RB","Shape","Color RB-Shape",0,0,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",71,"Brightness","Affect PD","Affect PD-Brightness",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",72,"Speed","Shape","Shape-Speed",0,0,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",73,"Pitch","Amp","Amp-Pitch",0,0,1,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",74,"Pitch","Shape","Pitch-Shape",0,0,1,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",75,"Size","Affect PD","Affect PD-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",76,"Pitch","Size","Pitch-Size",0,0,1,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",77,"Pitch","Color RB","Color RB-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",78,"Affect EB","Shape","Affect EB-Shape",0,0,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",79,"Affect EB","Pitch","Affect EB-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",80,"Pitch","Noise","Noise-Pitch",1,1,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",81,"Affect PD","Shape","Affect PD-Shape",1,1,1,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",82,"Affect SC","Shape","Affect SC-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",83,"Pitch","Color RB","Color RB-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",84,"Shape","Speed","Shape-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",85,"Size","Pitch","Pitch-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",86,"Speed","Pitch","Pitch-Speed",0,0,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",87,"Amp","Shape","Amp-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",88,"Shape","Brightness","Brightness-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",89,"Affect EB","Brightness","Affect EB-Brightness",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",90,"Affect SC","Pitch","Affect SC-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",91,"Shape","Color RB","Color RB-Shape",0,0,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",92,"Shape","Size","Shape-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",93,"Shape","Amp","Amp-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",94,"Amp","Affect HS","Affect HS-Amp",1,1,1,1
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",95,"Color RB","Pitch","Color RB-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-27","Pitch Shape Affect",96,"Affect EB","Color RB","Affect EB-Color RB",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",1,"Shape","Pitch","Pitch-Shape",0,0,1,0
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",2,"Affect PD","Pitch","Affect PD-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",3,"Color RB","Affect SC","Affect SC-Color RB",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",4,"Pitch","Affect SC","Affect SC-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",5,"Pitch","Affect SC","Affect SC-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",6,"Speed","Affect SC","Affect SC-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",7,"Brightness","Affect SC","Affect SC-Brightness",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",8,"Affect PD","Shape","Affect PD-Shape",0,0,0,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",9,"Shape","Amp","Amp-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",10,"Color RB","Affect EB","Affect EB-Color RB",0,0,0,0
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",11,"Shape","Size","Shape-Size",0,0,1,0
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",12,"Affect HS","Shape","Affect HS-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",13,"Affect HS","Brightness","Affect HS-Brightness",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",14,"Affect PD","Brightness","Affect PD-Brightness",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",15,"Pitch","Noise","Noise-Pitch",1,1,0,0
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",16,"Shape","Affect SC","Affect SC-Shape",0,0,0,0
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",17,"Amp","Shape","Amp-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",18,"Shape","Brightness","Brightness-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",19,"Affect HS","Amp","Affect HS-Amp",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",20,"Color RB","Pitch","Color RB-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",21,"Affect HS","Color RB","Affect HS-Color RB",0,0,0,0
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",22,"Noise","Affect SC","Affect SC-Noise",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",23,"Shape","Affect EB","Affect EB-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",24,"Speed","Pitch","Pitch-Speed",0,0,0,0
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",25,"Affect PD","Size","Affect PD-Size",1,1,0,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",26,"Pitch","Brightness","Brightness-Pitch",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",27,"Affect HS","Noise","Affect HS-Noise",0,0,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",28,"Shape","Speed","Shape-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",29,"Pitch","Speed","Pitch-Speed",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",30,"Shape","Color RB","Color RB-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",31,"Speed","Affect EB","Affect EB-Speed",0,0,0,0
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",32,"Pitch","Shape","Pitch-Shape",1,1,0,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",33,"Affect HS","Pitch","Affect HS-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",34,"Amp","Pitch","Amp-Pitch",1,1,0,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",35,"Pitch","Amp","Amp-Pitch",0,0,1,0
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",36,"Brightness","Pitch","Brightness-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",37,"Shape","Color RB","Color RB-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",38,"Amp","Shape","Amp-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",39,"Pitch","Noise","Noise-Pitch",0,0,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",40,"Pitch","Brightness","Brightness-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",41,"Pitch","Color RB","Color RB-Pitch",0,0,0,0
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",42,"Shape","Speed","Shape-Speed",0,0,0,0
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",43,"Shape","Brightness","Brightness-Shape",1,1,1,1
"Simulated","Pitch-Shape-Affect-28","Pitch Shape Affect",44,"Noise","Affect EB","Affect EB-Noise",0,0,0,1
