"","DataSet","Subject","Condition","TrialNum","Inducer","Concurrent","Comparison","Response","Magnitude","LitReview","Affect"
"2617","Main","8a0mPUiYhL","Noise-Shape-Speed",25,"Shape","Speed","Shape-Speed",1,1,1,1
"2618","Main","8a0mPUiYhL","Noise-Shape-Speed",26,"Affect EB","Speed","Affect EB-Speed",1,1,1,1
"2619","Main","8a0mPUiYhL","Noise-Shape-Speed",27,"Brightness","Speed","Brightness-Speed",0,0,0,0
"2620","Main","8a0mPUiYhL","Noise-Shape-Speed",28,"Pitch","Noise","Noise-Pitch",0,0,1,1
"2621","Main","8a0mPUiYhL","Noise-Shape-Speed",29,"Color YB","Shape","Color YB-Shape",1,1,1,1
"2622","Main","8a0mPUiYhL","Noise-Shape-Speed",30,"Amp","Noise","Amp-Noise",1,1,1,1
"2623","Main","8a0mPUiYhL","Noise-Shape-Speed",31,"Noise","Size","Noise-Size",1,1,0,1
"2624","Main","8a0mPUiYhL","Noise-Shape-Speed",32,"Size","Shape","Shape-Size",0,0,1,0
"2625","Main","8a0mPUiYhL","Noise-Shape-Speed",33,"Noise","Color YB","Color YB-Noise",0,0,0,0
"2626","Main","8a0mPUiYhL","Noise-Shape-Speed",34,"Size","Shape","Shape-Size",0,0,1,0
"2627","Main","8a0mPUiYhL","Noise-Shape-Speed",35,"Shape","Affect EB","Affect EB-Shape",1,1,1,1
"2628","Main","8a0mPUiYhL","Noise-Shape-Speed",36,"Noise","Brightness","Brightness-Noise",1,1,1,1
"2629","Main","8a0mPUiYhL","Noise-Shape-Speed",37,"Speed","Noise","Noise-Speed",0,0,0,0
"2630","Main","8a0mPUiYhL","Noise-Shape-Speed",38,"Speed","Brightness","Brightness-Speed",0,0,0,0
"2631","Main","8a0mPUiYhL","Noise-Shape-Speed",39,"Shape","Size","Shape-Size",1,1,0,1
"2632","Main","8a0mPUiYhL","Noise-Shape-Speed",40,"Shape","Brightness","Brightness-Shape",0,0,0,0
"2633","Main","8a0mPUiYhL","Noise-Shape-Speed",41,"Brightness","Speed","Brightness-Speed",0,0,0,0
"2634","Main","8a0mPUiYhL","Noise-Shape-Speed",42,"Shape","Amp","Amp-Shape",0,0,0,0
"2635","Main","8a0mPUiYhL","Noise-Shape-Speed",43,"Noise","Pitch","Noise-Pitch",1,1,0,0
"2636","Main","8a0mPUiYhL","Noise-Shape-Speed",44,"Pitch","Shape","Pitch-Shape",1,1,0,1
"2637","Main","8a0mPUiYhL","Noise-Shape-Speed",45,"Noise","Color YB","Color YB-Noise",1,1,1,1
"2638","Main","8a0mPUiYhL","Noise-Shape-Speed",46,"Shape","Noise","Noise-Shape",1,1,1,0
"2639","Main","8a0mPUiYhL","Noise-Shape-Speed",47,"Color YB","Noise","Color YB-Noise",0,0,0,0
"2640","Main","8a0mPUiYhL","Noise-Shape-Speed",48,"Color YB","Speed","Color YB-Speed",1,1,1,1
"2641","Main","8a0mPUiYhL","Noise-Shape-Speed",49,"Speed","Shape","Shape-Speed",0,0,0,0
"2642","Main","8a0mPUiYhL","Noise-Shape-Speed",50,"Shape","Pitch","Pitch-Shape",1,1,0,1
"2643","Main","8a0mPUiYhL","Noise-Shape-Speed",51,"Amp","Noise","Amp-Noise",1,1,1,1
"2644","Main","8a0mPUiYhL","Noise-Shape-Speed",52,"Amp","Shape","Amp-Shape",0,0,0,0
"2645","Main","8a0mPUiYhL","Noise-Shape-Speed",53,"Affect EB","Speed","Affect EB-Speed",0,0,0,0
"2646","Main","8a0mPUiYhL","Noise-Shape-Speed",54,"Noise","Shape","Noise-Shape",0,0,0,1
"2647","Main","8a0mPUiYhL","Noise-Shape-Speed",55,"Pitch","Shape","Pitch-Shape",1,1,0,1
"2648","Main","8a0mPUiYhL","Noise-Shape-Speed",56,"Brightness","Noise","Brightness-Noise",0,0,0,0
"2649","Main","8a0mPUiYhL","Noise-Shape-Speed",57,"Amp","Speed","Amp-Speed",1,1,1,1
"2650","Main","8a0mPUiYhL","Noise-Shape-Speed",58,"Speed","Pitch","Pitch-Speed",0,0,0,0
"2651","Main","8a0mPUiYhL","Noise-Shape-Speed",59,"Noise","Pitch","Noise-Pitch",1,1,0,0
"2652","Main","8a0mPUiYhL","Noise-Shape-Speed",60,"Affect EB","Noise","Affect EB-Noise",0,0,0,1
"2653","Main","8a0mPUiYhL","Noise-Shape-Speed",61,"Color YB","Speed","Color YB-Speed",1,1,1,1
"2654","Main","8a0mPUiYhL","Noise-Shape-Speed",62,"Size","Speed","Size-Speed",1,1,0,1
"2655","Main","8a0mPUiYhL","Noise-Shape-Speed",63,"Shape","Color YB","Color YB-Shape",1,1,1,1
"2656","Main","8a0mPUiYhL","Noise-Shape-Speed",64,"Brightness","Shape","Brightness-Shape",0,0,0,0
"2657","Main","8a0mPUiYhL","Noise-Shape-Speed",65,"Noise","Size","Noise-Size",0,0,1,0
"2658","Main","8a0mPUiYhL","Noise-Shape-Speed",66,"Brightness","Noise","Brightness-Noise",1,1,1,1
"2659","Main","8a0mPUiYhL","Noise-Shape-Speed",67,"Noise","Shape","Noise-Shape",1,1,1,0
"2660","Main","8a0mPUiYhL","Noise-Shape-Speed",68,"Shape","Size","Shape-Size",0,0,1,0
"2661","Main","8a0mPUiYhL","Noise-Shape-Speed",69,"Speed","Color YB","Color YB-Speed",0,0,0,0
"2662","Main","8a0mPUiYhL","Noise-Shape-Speed",70,"Shape","Noise","Noise-Shape",1,1,1,0
"2663","Main","8a0mPUiYhL","Noise-Shape-Speed",71,"Noise","Speed","Noise-Speed",0,0,0,0
"2664","Main","8a0mPUiYhL","Noise-Shape-Speed",72,"Noise","Brightness","Brightness-Noise",0,0,0,0
"2665","Main","8a0mPUiYhL","Noise-Shape-Speed",73,"Color YB","Shape","Color YB-Shape",1,1,1,1
"2666","Main","8a0mPUiYhL","Noise-Shape-Speed",74,"Speed","Affect EB","Affect EB-Speed",1,1,1,1
"2667","Main","8a0mPUiYhL","Noise-Shape-Speed",75,"Shape","Speed","Shape-Speed",0,0,0,0
"2668","Main","8a0mPUiYhL","Noise-Shape-Speed",76,"Affect EB","Noise","Affect EB-Noise",1,1,1,0
"2669","Main","8a0mPUiYhL","Noise-Shape-Speed",77,"Speed","Shape","Shape-Speed",1,1,1,1
"2670","Main","8a0mPUiYhL","Noise-Shape-Speed",78,"Size","Noise","Noise-Size",1,1,0,1
"2671","Main","8a0mPUiYhL","Noise-Shape-Speed",79,"Noise","Speed","Noise-Speed",1,1,1,1
"2672","Main","8a0mPUiYhL","Noise-Shape-Speed",80,"Noise","Affect EB","Affect EB-Noise",0,0,0,1
"2673","Main","8a0mPUiYhL","Noise-Shape-Speed",81,"Shape","Speed","Shape-Speed",0,0,0,0
"2674","Main","8a0mPUiYhL","Noise-Shape-Speed",82,"Noise","Speed","Noise-Speed",1,1,1,1
"2675","Main","8a0mPUiYhL","Noise-Shape-Speed",83,"Noise","Speed","Noise-Speed",1,1,1,1
"2676","Main","8a0mPUiYhL","Noise-Shape-Speed",84,"Amp","Speed","Amp-Speed",1,1,1,1
"2677","Main","8a0mPUiYhL","Noise-Shape-Speed",85,"Noise","Affect EB","Affect EB-Noise",1,1,1,0
"2678","Main","8a0mPUiYhL","Noise-Shape-Speed",86,"Pitch","Speed","Pitch-Speed",0,0,0,0
"2679","Main","8a0mPUiYhL","Noise-Shape-Speed",87,"Noise","Amp","Amp-Noise",0,0,0,0
"2680","Main","8a0mPUiYhL","Noise-Shape-Speed",88,"Shape","Color YB","Color YB-Shape",0,0,0,0
"2681","Main","8a0mPUiYhL","Noise-Shape-Speed",89,"Speed","Affect EB","Affect EB-Speed",0,0,0,0
"2682","Main","8a0mPUiYhL","Noise-Shape-Speed",90,"Shape","Noise","Noise-Shape",1,1,1,0
"2683","Main","8a0mPUiYhL","Noise-Shape-Speed",91,"Size","Noise","Noise-Size",1,1,0,1
"2684","Main","8a0mPUiYhL","Noise-Shape-Speed",92,"Color YB","Noise","Color YB-Noise",1,1,1,1
"2685","Main","8a0mPUiYhL","Noise-Shape-Speed",93,"Speed","Noise","Noise-Speed",0,0,0,0
"2686","Main","8a0mPUiYhL","Noise-Shape-Speed",94,"Amp","Shape","Amp-Shape",1,1,1,1
"2687","Main","8a0mPUiYhL","Noise-Shape-Speed",95,"Size","Speed","Size-Speed",0,0,1,0
"2688","Main","8a0mPUiYhL","Noise-Shape-Speed",96,"Shape","Pitch","Pitch-Shape",0,0,1,0
"2689","Main","8DNXqOeSel","Noise-Shape-Speed",1,"Speed","Color RG","Color RG-Speed",1,1,1,1
"2690","Main","8DNXqOeSel","Noise-Shape-Speed",2,"Noise","Brightness","Brightness-Noise",1,1,1,1
"2691","Main","8DNXqOeSel","Noise-Shape-Speed",3,"Speed","Amp","Amp-Speed",1,1,1,1
"2692","Main","8DNXqOeSel","Noise-Shape-Speed",4,"Noise","Pitch","Noise-Pitch",1,1,0,0
"2693","Main","8DNXqOeSel","Noise-Shape-Speed",5,"Amp","Shape","Amp-Shape",0,0,0,0
"2694","Main","8DNXqOeSel","Noise-Shape-Speed",6,"Shape","Affect SC","Affect SC-Shape",0,0,0,0
"2695","Main","8DNXqOeSel","Noise-Shape-Speed",7,"Color RG","Shape","Color RG-Shape",1,1,1,0
"2696","Main","8DNXqOeSel","Noise-Shape-Speed",8,"Pitch","Speed","Pitch-Speed",1,1,1,1
"2697","Main","8DNXqOeSel","Noise-Shape-Speed",9,"Noise","Affect SC","Affect SC-Noise",0,0,0,0
"2698","Main","8DNXqOeSel","Noise-Shape-Speed",10,"Noise","Speed","Noise-Speed",0,0,0,0
"2699","Main","8DNXqOeSel","Noise-Shape-Speed",11,"Brightness","Noise","Brightness-Noise",0,0,0,0
"2700","Main","8DNXqOeSel","Noise-Shape-Speed",12,"Shape","Pitch","Pitch-Shape",0,0,1,0
"2701","Main","8DNXqOeSel","Noise-Shape-Speed",13,"Noise","Shape","Noise-Shape",1,1,1,0
"2702","Main","8DNXqOeSel","Noise-Shape-Speed",14,"Noise","Shape","Noise-Shape",0,0,0,1
"2703","Main","8DNXqOeSel","Noise-Shape-Speed",15,"Noise","Color RG","Color RG-Noise",0,0,0,1
"2704","Main","8DNXqOeSel","Noise-Shape-Speed",16,"Shape","Color RG","Color RG-Shape",0,0,0,1
"2705","Main","8DNXqOeSel","Noise-Shape-Speed",17,"Brightness","Shape","Brightness-Shape",0,0,0,0
"2706","Main","8DNXqOeSel","Noise-Shape-Speed",18,"Speed","Affect SC","Affect SC-Speed",0,0,0,0
"2707","Main","8DNXqOeSel","Noise-Shape-Speed",19,"Shape","Speed","Shape-Speed",0,0,0,0
"2708","Main","8DNXqOeSel","Noise-Shape-Speed",20,"Speed","Shape","Shape-Speed",1,1,1,1
"2709","Main","8DNXqOeSel","Noise-Shape-Speed",21,"Brightness","Speed","Brightness-Speed",1,1,1,1
"2710","Main","8DNXqOeSel","Noise-Shape-Speed",22,"Size","Shape","Shape-Size",1,1,0,1
"2711","Main","8DNXqOeSel","Noise-Shape-Speed",23,"Noise","Pitch","Noise-Pitch",0,0,1,1
"2712","Main","8DNXqOeSel","Noise-Shape-Speed",24,"Affect SC","Speed","Affect SC-Speed",1,1,1,1
"2713","Main","8DNXqOeSel","Noise-Shape-Speed",25,"Speed","Shape","Shape-Speed",1,1,1,1
"2714","Main","8DNXqOeSel","Noise-Shape-Speed",26,"Shape","Size","Shape-Size",0,0,1,0
"2715","Main","8DNXqOeSel","Noise-Shape-Speed",27,"Size","Shape","Shape-Size",0,0,1,0
"2716","Main","8DNXqOeSel","Noise-Shape-Speed",28,"Shape","Amp","Amp-Shape",1,1,1,1
"2717","Main","8DNXqOeSel","Noise-Shape-Speed",29,"Noise","Affect SC","Affect SC-Noise",1,1,1,1
"2718","Main","8DNXqOeSel","Noise-Shape-Speed",30,"Speed","Noise","Noise-Speed",1,1,1,1
"2719","Main","8DNXqOeSel","Noise-Shape-Speed",31,"Color RG","Shape","Color RG-Shape",0,0,0,1
"2720","Main","8DNXqOeSel","Noise-Shape-Speed",32,"Size","Speed","Size-Speed",0,0,1,0
"2721","Main","8DNXqOeSel","Noise-Shape-Speed",33,"Noise","Speed","Noise-Speed",1,1,1,1
"2722","Main","8DNXqOeSel","Noise-Shape-Speed",34,"Noise","Speed","Noise-Speed",0,0,0,0
"2723","Main","8DNXqOeSel","Noise-Shape-Speed",35,"Shape","Noise","Noise-Shape",0,0,0,1
"2724","Main","8DNXqOeSel","Noise-Shape-Speed",36,"Speed","Pitch","Pitch-Speed",0,0,0,0
"2725","Main","8DNXqOeSel","Noise-Shape-Speed",37,"Size","Noise","Noise-Size",0,0,1,0
"2726","Main","8DNXqOeSel","Noise-Shape-Speed",38,"Shape","Size","Shape-Size",0,0,1,0
"2727","Main","8DNXqOeSel","Noise-Shape-Speed",39,"Speed","Brightness","Brightness-Speed",1,1,1,1
"2728","Main","8DNXqOeSel","Noise-Shape-Speed",40,"Color RG","Noise","Color RG-Noise",1,1,1,0
"2729","Main","8DNXqOeSel","Noise-Shape-Speed",41,"Amp","Noise","Amp-Noise",1,1,1,1
"2730","Main","8DNXqOeSel","Noise-Shape-Speed",42,"Speed","Brightness","Brightness-Speed",0,0,0,0
"2731","Main","8DNXqOeSel","Noise-Shape-Speed",43,"Noise","Color RG","Color RG-Noise",0,0,0,1
"2732","Main","8DNXqOeSel","Noise-Shape-Speed",44,"Noise","Shape","Noise-Shape",1,1,1,0
"2733","Main","8DNXqOeSel","Noise-Shape-Speed",45,"Noise","Size","Noise-Size",1,1,0,1
"2734","Main","8DNXqOeSel","Noise-Shape-Speed",46,"Shape","Noise","Noise-Shape",1,1,1,0
"2735","Main","8DNXqOeSel","Noise-Shape-Speed",47,"Affect SC","Shape","Affect SC-Shape",0,0,0,0
"2736","Main","8DNXqOeSel","Noise-Shape-Speed",48,"Shape","Speed","Shape-Speed",1,1,1,1
"2737","Main","8DNXqOeSel","Noise-Shape-Speed",49,"Color RG","Speed","Color RG-Speed",0,0,0,0
"2738","Main","8DNXqOeSel","Noise-Shape-Speed",50,"Brightness","Speed","Brightness-Speed",1,1,1,1
"2739","Main","8DNXqOeSel","Noise-Shape-Speed",51,"Affect SC","Shape","Affect SC-Shape",0,0,0,0
"2740","Main","8DNXqOeSel","Noise-Shape-Speed",52,"Speed","Pitch","Pitch-Speed",0,0,0,0
"2741","Main","8DNXqOeSel","Noise-Shape-Speed",53,"Brightness","Noise","Brightness-Noise",0,0,0,0
"2742","Main","8DNXqOeSel","Noise-Shape-Speed",54,"Noise","Amp","Amp-Noise",0,0,0,0
"2743","Main","8DNXqOeSel","Noise-Shape-Speed",55,"Shape","Pitch","Pitch-Shape",0,0,1,0
"2744","Main","8DNXqOeSel","Noise-Shape-Speed",56,"Pitch","Noise","Noise-Pitch",0,0,1,1
"2745","Main","8DNXqOeSel","Noise-Shape-Speed",57,"Pitch","Shape","Pitch-Shape",0,0,1,0
"2746","Main","8DNXqOeSel","Noise-Shape-Speed",58,"Shape","Affect SC","Affect SC-Shape",1,1,1,1
"2747","Main","8DNXqOeSel","Noise-Shape-Speed",59,"Amp","Speed","Amp-Speed",0,0,0,0
"2748","Main","8DNXqOeSel","Noise-Shape-Speed",60,"Affect SC","Noise","Affect SC-Noise",0,0,0,0
"2749","Main","8DNXqOeSel","Noise-Shape-Speed",61,"Affect SC","Noise","Affect SC-Noise",0,0,0,0
"2750","Main","8DNXqOeSel","Noise-Shape-Speed",62,"Shape","Speed","Shape-Speed",1,1,1,1
"2751","Main","8DNXqOeSel","Noise-Shape-Speed",63,"Shape","Color RG","Color RG-Shape",0,0,0,1
"2752","Main","8DNXqOeSel","Noise-Shape-Speed",64,"Amp","Shape","Amp-Shape",1,1,1,1
"2753","Main","8DNXqOeSel","Noise-Shape-Speed",65,"Noise","Speed","Noise-Speed",1,1,1,1
"2754","Main","8DNXqOeSel","Noise-Shape-Speed",66,"Speed","Noise","Noise-Speed",1,1,1,1
"2755","Main","8DNXqOeSel","Noise-Shape-Speed",67,"Shape","Brightness","Brightness-Shape",0,0,0,0
"2756","Main","8DNXqOeSel","Noise-Shape-Speed",68,"Noise","Amp","Amp-Noise",1,1,1,1
"2757","Main","8DNXqOeSel","Noise-Shape-Speed",69,"Shape","Noise","Noise-Shape",1,1,1,0
"2758","Main","8DNXqOeSel","Noise-Shape-Speed",70,"Shape","Brightness","Brightness-Shape",0,0,0,0
"2759","Main","8DNXqOeSel","Noise-Shape-Speed",71,"Noise","Size","Noise-Size",0,0,1,0
"2760","Main","8DNXqOeSel","Noise-Shape-Speed",72,"Color RG","Noise","Color RG-Noise",1,1,1,0
"2761","Main","8DNXqOeSel","Noise-Shape-Speed",73,"Size","Noise","Noise-Size",0,0,1,0
"2762","Main","8DNXqOeSel","Noise-Shape-Speed",74,"Shape","Noise","Noise-Shape",1,1,1,0
"2763","Main","8DNXqOeSel","Noise-Shape-Speed",75,"Amp","Noise","Amp-Noise",0,0,0,0
"2764","Main","8DNXqOeSel","Noise-Shape-Speed",76,"Shape","Amp","Amp-Shape",0,0,0,0
"2765","Main","8DNXqOeSel","Noise-Shape-Speed",77,"Speed","Color RG","Color RG-Speed",0,0,0,0
"2766","Main","8DNXqOeSel","Noise-Shape-Speed",78,"Brightness","Shape","Brightness-Shape",1,1,1,1
"2767","Main","8DNXqOeSel","Noise-Shape-Speed",79,"Amp","Speed","Amp-Speed",1,1,1,1
"2768","Main","8DNXqOeSel","Noise-Shape-Speed",80,"Pitch","Shape","Pitch-Shape",1,1,0,1
"2769","Main","8DNXqOeSel","Noise-Shape-Speed",81,"Speed","Shape","Shape-Speed",1,1,1,1
"2770","Main","8DNXqOeSel","Noise-Shape-Speed",82,"Speed","Shape","Shape-Speed",1,1,1,1
"2771","Main","8DNXqOeSel","Noise-Shape-Speed",83,"Speed","Affect SC","Affect SC-Speed",0,0,0,0
