,trialNum,rt,subject,condition,InducerL,InducerR,ConcurrentL,ConcurrentR,choice
39,40.0,3498.0,vPYRPTGtoM,Color-57,Brightness-Circles-H,Brightness-Circles-L,Color-RB-H,Color-RB-L,0
40,41.0,5033.0,vPYRPTGtoM,Color-57,Color-YB-L,Color-YB-H,Amp-Tone-H,Amp-Tone-L,0
41,42.0,3220.0,vPYRPTGtoM,Color-57,Color-RY-L,Color-RY-H,Speed-SP4-L,Speed-SP4-H,0
42,43.0,3268.0,vPYRPTGtoM,Color-57,Color-RG-H,Color-RG-L,Affect-SC-L,Affect-SC-H,1
43,44.0,4575.0,vPYRPTGtoM,Color-57,Color-RB-H,Color-RB-L,Speed-SP4-H,Speed-SP4-L,0
44,45.0,7229.0,vPYRPTGtoM,Color-57,Affect-SC-H,Affect-SC-L,Color-RG-L,Color-RG-H,1
45,46.0,5839.0,vPYRPTGtoM,Color-57,Speed-SP4-H,Speed-SP4-L,Color-RG-L,Color-RG-H,1
46,47.0,11917.0,vPYRPTGtoM,Color-57,Pitch-Piano-L,Pitch-Piano-H,Color-RY-L,Color-RY-H,0
47,48.0,5058.0,vPYRPTGtoM,Color-57,Size-Squares-H,Size-Squares-L,Color-RB-H,Color-RB-L,0
48,49.0,4762.0,vPYRPTGtoM,Color-57,Color-RB-H,Color-RB-L,Noise-Tone-H,Noise-Tone-L,0
49,50.0,6447.0,vPYRPTGtoM,Color-57,Shape-BK2-H,Shape-BK2-L,Color-RG-L,Color-RG-H,1
50,51.0,3367.0,vPYRPTGtoM,Color-57,Color-RY-L,Color-RY-H,Affect-SC-L,Affect-SC-H,0
51,52.0,19864.0,vPYRPTGtoM,Color-57,Color-RY-L,Color-RY-H,Shape-BK2-L,Shape-BK2-H,0
52,53.0,5449.0,vPYRPTGtoM,Color-57,Color-RY-L,Color-RY-H,Noise-Tone-L,Noise-Tone-H,1
53,54.0,6098.0,vPYRPTGtoM,Color-57,Size-Squares-L,Size-Squares-H,Color-RY-L,Color-RY-H,0
54,55.0,7399.0,vPYRPTGtoM,Color-57,Amp-Tone-H,Amp-Tone-L,Color-RB-H,Color-RB-L,0
55,56.0,8598.0,vPYRPTGtoM,Color-57,Pitch-Piano-H,Pitch-Piano-L,Color-RB-H,Color-RB-L,0
56,57.0,4678.0,vPYRPTGtoM,Color-57,Color-YB-L,Color-YB-H,Shape-BK2-H,Shape-BK2-L,0
57,58.0,14972.0,vPYRPTGtoM,Color-57,Color-RB-H,Color-RB-L,Amp-Tone-H,Amp-Tone-L,0
58,59.0,3913.0,vPYRPTGtoM,Color-57,Color-YB-L,Color-YB-H,Affect-SC-H,Affect-SC-L,0
59,60.0,2961.0,vPYRPTGtoM,Color-57,Color-YB-L,Color-YB-H,Speed-SP4-H,Speed-SP4-L,0
60,61.0,4513.0,vPYRPTGtoM,Color-57,Speed-SP4-L,Speed-SP4-H,Color-RY-L,Color-RY-H,0
61,62.0,5091.0,vPYRPTGtoM,Color-57,Brightness-Circles-L,Brightness-Circles-H,Color-YB-H,Color-YB-L,1
62,63.0,7423.0,vPYRPTGtoM,Color-57,Amp-Tone-L,Amp-Tone-H,Color-RY-L,Color-RY-H,0
63,64.0,4926.0,vPYRPTGtoM,Color-57,Color-RY-L,Color-RY-H,Pitch-Piano-L,Pitch-Piano-H,0
0,1.0,8088.0,vtthGLdOwV,Color-35,Color-YB-L,Color-YB-H,Brightness-Diamonds-H,Brightness-Diamonds-L,1
1,2.0,5875.0,vtthGLdOwV,Color-35,Size-Squares-H,Size-Squares-L,Color-RB-H,Color-RB-L,0
2,3.0,9050.0,vtthGLdOwV,Color-35,Pitch-Piano-H,Pitch-Piano-L,Color-RB-H,Color-RB-L,1
3,4.0,5923.0,vtthGLdOwV,Color-35,Color-RG-L,Color-RG-H,Brightness-Diamonds-L,Brightness-Diamonds-H,1
4,5.0,5469.0,vtthGLdOwV,Color-35,Shape-BK4-H,Shape-BK4-L,Color-RB-H,Color-RB-L,0
5,6.0,7823.0,vtthGLdOwV,Color-35,Amp-Pulse-H,Amp-Pulse-L,Color-RB-H,Color-RB-L,0
6,7.0,4421.0,vtthGLdOwV,Color-35,Color-RB-H,Color-RB-L,Affect-SC-H,Affect-SC-L,0
7,8.0,13684.0,vtthGLdOwV,Color-35,Amp-Pulse-L,Amp-Pulse-H,Color-RG-L,Color-RG-H,0
8,9.0,8353.0,vtthGLdOwV,Color-35,Color-RG-L,Color-RG-H,Shape-BK4-L,Shape-BK4-H,0
9,10.0,14455.0,vtthGLdOwV,Color-35,Color-RY-H,Color-RY-L,Noise-Piano-L,Noise-Piano-H,1
10,11.0,6327.0,vtthGLdOwV,Color-35,Color-YB-L,Color-YB-H,Amp-Pulse-H,Amp-Pulse-L,1
11,12.0,4830.0,vtthGLdOwV,Color-35,Color-RG-L,Color-RG-H,Affect-SC-L,Affect-SC-H,0
12,13.0,5125.0,vtthGLdOwV,Color-35,Brightness-Diamonds-L,Brightness-Diamonds-H,Color-RG-L,Color-RG-H,1
13,14.0,5054.0,vtthGLdOwV,Color-35,Shape-BK4-L,Shape-BK4-H,Color-RG-L,Color-RG-H,0
14,15.0,10550.0,vtthGLdOwV,Color-35,Pitch-Piano-L,Pitch-Piano-H,Color-RG-L,Color-RG-H,0
15,16.0,4710.0,vtthGLdOwV,Color-35,Color-RB-H,Color-RB-L,Brightness-Diamonds-H,Brightness-Diamonds-L,1
16,17.0,4595.0,vtthGLdOwV,Color-35,Brightness-Diamonds-L,Brightness-Diamonds-H,Color-YB-H,Color-YB-L,1
17,18.0,4705.0,vtthGLdOwV,Color-35,Color-RY-H,Color-RY-L,Amp-Pulse-L,Amp-Pulse-H,1
18,19.0,4644.0,vtthGLdOwV,Color-35,Speed-SP4-L,Speed-SP4-H,Color-RG-L,Color-RG-H,0
19,20.0,2947.0,vtthGLdOwV,Color-35,Affect-SC-L,Affect-SC-H,Color-RG-L,Color-RG-H,0
20,21.0,4479.0,vtthGLdOwV,Color-35,Color-RB-H,Color-RB-L,Size-Squares-H,Size-Squares-L,0
21,22.0,6103.0,vtthGLdOwV,Color-35,Noise-Piano-L,Noise-Piano-H,Color-YB-H,Color-YB-L,1
22,23.0,5205.0,vtthGLdOwV,Color-35,Color-RB-H,Color-RB-L,Shape-BK4-H,Shape-BK4-L,0
23,24.0,7408.0,vtthGLdOwV,Color-35,Color-YB-L,Color-YB-H,Noise-Piano-H,Noise-Piano-L,1
24,25.0,3807.0,vtthGLdOwV,Color-35,Speed-SP4-H,Speed-SP4-L,Color-RB-H,Color-RB-L,0
25,26.0,3030.0,vtthGLdOwV,Color-35,Color-RB-H,Color-RB-L,Speed-SP4-H,Speed-SP4-L,0
26,27.0,4767.0,vtthGLdOwV,Color-35,Affect-SC-H,Affect-SC-L,Color-RY-L,Color-RY-H,1
27,28.0,3131.0,vtthGLdOwV,Color-35,Shape-BK4-H,Shape-BK4-L,Color-RY-L,Color-RY-H,1
28,29.0,4372.0,vtthGLdOwV,Color-35,Affect-SC-L,Affect-SC-H,Color-YB-H,Color-YB-L,1
29,30.0,3105.0,vtthGLdOwV,Color-35,Color-YB-L,Color-YB-H,Shape-BK4-H,Shape-BK4-L,1
30,31.0,10226.0,vtthGLdOwV,Color-35,Color-RY-H,Color-RY-L,Pitch-Piano-L,Pitch-Piano-H,1
31,32.0,4581.0,vtthGLdOwV,Color-35,Amp-Pulse-H,Amp-Pulse-L,Color-RY-L,Color-RY-H,1
32,33.0,3256.0,vtthGLdOwV,Color-35,Color-YB-L,Color-YB-H,Affect-SC-H,Affect-SC-L,1
33,34.0,5187.0,vtthGLdOwV,Color-35,Amp-Pulse-L,Amp-Pulse-H,Color-YB-H,Color-YB-L,1
34,35.0,5455.0,vtthGLdOwV,Color-35,Color-RG-L,Color-RG-H,Pitch-Piano-L,Pitch-Piano-H,0
35,36.0,5143.0,vtthGLdOwV,Color-35,Noise-Piano-L,Noise-Piano-H,Color-RG-L,Color-RG-H,0
36,37.0,3469.0,vtthGLdOwV,Color-35,Size-Squares-L,Size-Squares-H,Color-YB-H,Color-YB-L,1
37,38.0,5035.0,vtthGLdOwV,Color-35,Noise-Piano-H,Noise-Piano-L,Color-RY-L,Color-RY-H,1
38,39.0,4425.0,vtthGLdOwV,Color-35,Shape-BK4-L,Shape-BK4-H,Color-YB-H,Color-YB-L,1
39,40.0,3652.0,vtthGLdOwV,Color-35,Brightness-Diamonds-H,Brightness-Diamonds-L,Color-RY-L,Color-RY-H,0
40,41.0,4694.0,vtthGLdOwV,Color-35,Pitch-Piano-H,Pitch-Piano-L,Color-RY-L,Color-RY-H,1
41,42.0,5097.0,vtthGLdOwV,Color-35,Color-RB-H,Color-RB-L,Amp-Pulse-H,Amp-Pulse-L,0
42,43.0,4242.0,vtthGLdOwV,Color-35,Color-YB-L,Color-YB-H,Pitch-Piano-H,Pitch-Piano-L,1
43,44.0,5440.0,vtthGLdOwV,Color-35,Brightness-Diamonds-H,Brightness-Diamonds-L,Color-RB-H,Color-RB-L,1
44,45.0,3328.0,vtthGLdOwV,Color-35,Color-RG-L,Color-RG-H,Speed-SP4-L,Speed-SP4-H,0
45,46.0,2992.0,vtthGLdOwV,Color-35,Color-YB-L,Color-YB-H,Speed-SP4-H,Speed-SP4-L,1
46,47.0,2736.0,vtthGLdOwV,Color-35,Color-RY-H,Color-RY-L,Shape-BK4-L,Shape-BK4-H,1
47,48.0,3721.0,vtthGLdOwV,Color-35,Color-RG-L,Color-RG-H,Noise-Piano-L,Noise-Piano-H,0
48,49.0,7186.0,vtthGLdOwV,Color-35,Color-RB-H,Color-RB-L,Noise-Piano-H,Noise-Piano-L,0
49,50.0,5346.0,vtthGLdOwV,Color-35,Noise-Piano-H,Noise-Piano-L,Color-RB-H,Color-RB-L,0
50,51.0,3822.0,vtthGLdOwV,Color-35,Color-RG-L,Color-RG-H,Size-Squares-L,Size-Squares-H,1
51,52.0,3219.0,vtthGLdOwV,Color-35,Color-RY-H,Color-RY-L,Speed-SP4-L,Speed-SP4-H,1
52,53.0,3214.0,vtthGLdOwV,Color-35,Color-YB-L,Color-YB-H,Size-Squares-H,Size-Squares-L,1
53,54.0,3944.0,vtthGLdOwV,Color-35,Color-RY-H,Color-RY-L,Affect-SC-L,Affect-SC-H,1
54,55.0,4471.0,vtthGLdOwV,Color-35,Color-RB-H,Color-RB-L,Pitch-Piano-H,Pitch-Piano-L,0
55,56.0,4907.0,vtthGLdOwV,Color-35,Size-Squares-L,Size-Squares-H,Color-RG-L,Color-RG-H,1
56,57.0,3307.0,vtthGLdOwV,Color-35,Size-Squares-H,Size-Squares-L,Color-RY-L,Color-RY-H,0
57,58.0,5786.0,vtthGLdOwV,Color-35,Color-RY-H,Color-RY-L,Brightness-Diamonds-L,Brightness-Diamonds-H,1
58,59.0,3878.0,vtthGLdOwV,Color-35,Affect-SC-H,Affect-SC-L,Color-RB-H,Color-RB-L,0
59,60.0,5281.0,vtthGLdOwV,Color-35,Pitch-Piano-L,Pitch-Piano-H,Color-YB-H,Color-YB-L,1
60,61.0,2983.0,vtthGLdOwV,Color-35,Speed-SP4-H,Speed-SP4-L,Color-RY-L,Color-RY-H,1
61,62.0,4015.0,vtthGLdOwV,Color-35,Color-RY-H,Color-RY-L,Size-Squares-L,Size-Squares-H,0
62,63.0,4353.0,vtthGLdOwV,Color-35,Color-RG-L,Color-RG-H,Amp-Pulse-L,Amp-Pulse-H,0
63,64.0,3641.0,vtthGLdOwV,Color-35,Speed-SP4-L,Speed-SP4-H,Color-YB-H,Color-YB-L,1
0,1.0,6286.0,VwLbcypY9D,Color-58,Color-RB-H,Color-RB-L,Pitch-Tone-H,Pitch-Tone-L,0
1,2.0,7268.0,VwLbcypY9D,Color-58,Size-Diamonds-L,Size-Diamonds-H,Color-YB-H,Color-YB-L,1
2,3.0,6630.0,VwLbcypY9D,Color-58,Speed-SP2-H,Speed-SP2-L,Color-RB-H,Color-RB-L,0
3,4.0,8283.0,VwLbcypY9D,Color-58,Amp-Hum-L,Amp-Hum-H,Color-RG-L,Color-RG-H,0
4,5.0,5347.0,VwLbcypY9D,Color-58,Affect-PD-L,Affect-PD-H,Color-RG-L,Color-RG-H,1
5,6.0,4740.0,VwLbcypY9D,Color-58,Noise-Hum-L,Noise-Hum-H,Color-RG-L,Color-RG-H,0
6,7.0,7874.0,VwLbcypY9D,Color-58,Color-RB-H,Color-RB-L,Speed-SP2-H,Speed-SP2-L,1
7,8.0,5005.0,VwLbcypY9D,Color-58,Color-RY-H,Color-RY-L,Brightness-Circles-L,Brightness-Circles-H,0
8,9.0,3331.0,VwLbcypY9D,Color-58,Color-YB-L,Color-YB-H,Brightness-Circles-H,Brightness-Circles-L,1
9,10.0,5881.0,VwLbcypY9D,Color-58,Color-RB-H,Color-RB-L,Size-Diamonds-H,Size-Diamonds-L,0
10,11.0,6133.0,VwLbcypY9D,Color-58,Pitch-Tone-L,Pitch-Tone-H,Color-YB-H,Color-YB-L,1
11,12.0,5419.0,VwLbcypY9D,Color-58,Amp-Hum-H,Amp-Hum-L,Color-RY-L,Color-RY-H,1
12,13.0,5319.0,VwLbcypY9D,Color-58,Pitch-Tone-H,Pitch-Tone-L,Color-RB-H,Color-RB-L,0
13,14.0,4491.0,VwLbcypY9D,Color-58,Color-RY-H,Color-RY-L,Pitch-Tone-L,Pitch-Tone-H,0
14,15.0,4584.0,VwLbcypY9D,Color-58,Color-RY-H,Color-RY-L,Size-Diamonds-L,Size-Diamonds-H,1
15,16.0,4932.0,VwLbcypY9D,Color-58,Color-YB-L,Color-YB-H,Speed-SP2-H,Speed-SP2-L,1
16,17.0,3340.0,VwLbcypY9D,Color-58,Color-YB-L,Color-YB-H,Size-Diamonds-H,Size-Diamonds-L,1
17,18.0,4491.0,VwLbcypY9D,Color-58,Color-RG-L,Color-RG-H,Pitch-Tone-L,Pitch-Tone-H,0
18,19.0,4222.0,VwLbcypY9D,Color-58,Color-YB-L,Color-YB-H,Pitch-Tone-H,Pitch-Tone-L,1
19,20.0,4145.0,VwLbcypY9D,Color-58,Size-Diamonds-L,Size-Diamonds-H,Color-RG-L,Color-RG-H,1
20,21.0,5902.0,VwLbcypY9D,Color-58,Brightness-Circles-L,Brightness-Circles-H,Color-RG-L,Color-RG-H,1
21,22.0,11502.0,VwLbcypY9D,Color-58,Shape-BK3-L,Shape-BK3-H,Color-YB-H,Color-YB-L,1
22,23.0,5207.0,VwLbcypY9D,Color-58,Color-RG-L,Color-RG-H,Amp-Hum-L,Amp-Hum-H,0
23,24.0,3697.0,VwLbcypY9D,Color-58,Color-RY-H,Color-RY-L,Shape-BK3-L,Shape-BK3-H,1
24,25.0,5176.0,VwLbcypY9D,Color-58,Noise-Hum-H,Noise-Hum-L,Color-RB-H,Color-RB-L,0
25,26.0,3938.0,VwLbcypY9D,Color-58,Brightness-Circles-H,Brightness-Circles-L,Color-RY-L,Color-RY-H,0
26,27.0,4420.0,VwLbcypY9D,Color-58,Color-RB-H,Color-RB-L,Noise-Hum-H,Noise-Hum-L,0
27,28.0,3596.0,VwLbcypY9D,Color-58,Size-Diamonds-H,Size-Diamonds-L,Color-RB-H,Color-RB-L,0
28,29.0,4509.0,VwLbcypY9D,Color-58,Color-YB-L,Color-YB-H,Affect-PD-H,Affect-PD-L,0
29,30.0,11025.0,VwLbcypY9D,Color-58,Color-RY-H,Color-RY-L,Amp-Hum-L,Amp-Hum-H,1
30,31.0,3882.0,VwLbcypY9D,Color-58,Color-RB-H,Color-RB-L,Affect-PD-H,Affect-PD-L,1
31,32.0,4565.0,VwLbcypY9D,Color-58,Pitch-Tone-L,Pitch-Tone-H,Color-RG-L,Color-RG-H,0
32,33.0,4836.0,VwLbcypY9D,Color-58,Noise-Hum-H,Noise-Hum-L,Color-RY-L,Color-RY-H,1
33,34.0,5321.0,VwLbcypY9D,Color-58,Speed-SP2-L,Speed-SP2-H,Color-YB-H,Color-YB-L,1
34,35.0,4268.0,VwLbcypY9D,Color-58,Affect-PD-L,Affect-PD-H,Color-YB-H,Color-YB-L,0
35,36.0,3618.0,VwLbcypY9D,Color-58,Shape-BK3-H,Shape-BK3-L,Color-RY-L,Color-RY-H,1
36,37.0,4449.0,VwLbcypY9D,Color-58,Color-RG-L,Color-RG-H,Noise-Hum-L,Noise-Hum-H,0
37,38.0,4014.0,VwLbcypY9D,Color-58,Affect-PD-H,Affect-PD-L,Color-RB-H,Color-RB-L,1
38,39.0,5607.0,VwLbcypY9D,Color-58,Amp-Hum-H,Amp-Hum-L,Color-RB-H,Color-RB-L,0
39,40.0,4618.0,VwLbcypY9D,Color-58,Color-RY-H,Color-RY-L,Noise-Hum-L,Noise-Hum-H,1
40,41.0,6053.0,VwLbcypY9D,Color-58,Color-YB-L,Color-YB-H,Noise-Hum-H,Noise-Hum-L,1
41,42.0,4476.0,VwLbcypY9D,Color-58,Speed-SP2-L,Speed-SP2-H,Color-RG-L,Color-RG-H,0
42,43.0,3858.0,VwLbcypY9D,Color-58,Brightness-Circles-H,Brightness-Circles-L,Color-RB-H,Color-RB-L,0
43,44.0,4260.0,VwLbcypY9D,Color-58,Color-RY-H,Color-RY-L,Affect-PD-L,Affect-PD-H,0
44,45.0,2991.0,VwLbcypY9D,Color-58,Color-RG-L,Color-RG-H,Affect-PD-L,Affect-PD-H,1
45,46.0,3404.0,VwLbcypY9D,Color-58,Color-RG-L,Color-RG-H,Speed-SP2-L,Speed-SP2-H,0
46,47.0,3496.0,VwLbcypY9D,Color-58,Color-RG-L,Color-RG-H,Brightness-Circles-L,Brightness-Circles-H,0
47,48.0,4775.0,VwLbcypY9D,Color-58,Pitch-Tone-H,Pitch-Tone-L,Color-RY-L,Color-RY-H,1
48,49.0,4180.0,VwLbcypY9D,Color-58,Affect-PD-H,Affect-PD-L,Color-RY-L,Color-RY-H,0
49,50.0,2883.0,VwLbcypY9D,Color-58,Color-RG-L,Color-RG-H,Shape-BK3-L,Shape-BK3-H,0
50,51.0,2401.0,VwLbcypY9D,Color-58,Brightness-Circles-L,Brightness-Circles-H,Color-YB-H,Color-YB-L,1
51,52.0,3038.0,VwLbcypY9D,Color-58,Color-RB-H,Color-RB-L,Brightness-Circles-H,Brightness-Circles-L,0
52,53.0,4961.0,VwLbcypY9D,Color-58,Color-YB-L,Color-YB-H,Amp-Hum-H,Amp-Hum-L,1
53,54.0,3176.0,VwLbcypY9D,Color-58,Color-RG-L,Color-RG-H,Size-Diamonds-L,Size-Diamonds-H,0
54,55.0,6101.0,VwLbcypY9D,Color-58,Amp-Hum-L,Amp-Hum-H,Color-YB-H,Color-YB-L,1
55,56.0,2553.0,VwLbcypY9D,Color-58,Shape-BK3-L,Shape-BK3-H,Color-RG-L,Color-RG-H,0
56,57.0,3999.0,VwLbcypY9D,Color-58,Noise-Hum-L,Noise-Hum-H,Color-YB-H,Color-YB-L,1
57,58.0,5415.0,VwLbcypY9D,Color-58,Color-RB-H,Color-RB-L,Amp-Hum-H,Amp-Hum-L,0
58,59.0,3186.0,VwLbcypY9D,Color-58,Color-RY-H,Color-RY-L,Speed-SP2-L,Speed-SP2-H,1
59,60.0,4220.0,VwLbcypY9D,Color-58,Color-RB-H,Color-RB-L,Shape-BK3-H,Shape-BK3-L,0
60,61.0,2640.0,VwLbcypY9D,Color-58,Shape-BK3-H,Shape-BK3-L,Color-RB-H,Color-RB-L,0
61,62.0,3142.0,VwLbcypY9D,Color-58,Color-YB-L,Color-YB-H,Shape-BK3-H,Shape-BK3-L,1
62,63.0,6108.0,VwLbcypY9D,Color-58,Size-Diamonds-H,Size-Diamonds-L,Color-RY-L,Color-RY-H,1
63,64.0,3534.0,VwLbcypY9D,Color-58,Speed-SP2-H,Speed-SP2-L,Color-RY-L,Color-RY-H,1
0,1.0,7295.0,weYayPEdy2,Color-26,Color-YB-L,Color-YB-H,Noise-Hum-H,Noise-Hum-L,1
1,2.0,4869.0,weYayPEdy2,Color-26,Color-RB-L,Color-RB-H,Pitch-Piano-L,Pitch-Piano-H,0
2,3.0,7569.0,weYayPEdy2,Color-26,Color-YB-L,Color-YB-H,Shape-BK2-H,Shape-BK2-L,0
3,4.0,5052.0,weYayPEdy2,Color-26,Shape-BK2-L,Shape-BK2-H,Color-YB-H,Color-YB-L,0
4,5.0,5012.0,weYayPEdy2,Color-26,Noise-Hum-L,Noise-Hum-H,Color-YB-H,Color-YB-L,1
5,6.0,6615.0,weYayPEdy2,Color-26,Brightness-Triangles-H,Brightness-Triangles-L,Color-RG-L,Color-RG-H,1
6,7.0,5024.0,weYayPEdy2,Color-26,Amp-Pulse-L,Amp-Pulse-H,Color-YB-H,Color-YB-L,1
7,8.0,7730.0,weYayPEdy2,Color-26,Noise-Hum-H,Noise-Hum-L,Color-RY-H,Color-RY-L,0
8,9.0,5695.0,weYayPEdy2,Color-26,Noise-Hum-H,Noise-Hum-L,Color-RG-L,Color-RG-H,1
9,10.0,4800.0,weYayPEdy2,Color-26,Color-RG-H,Color-RG-L,Size-Circles-L,Size-Circles-H,1
10,11.0,11578.0,weYayPEdy2,Color-26,Color-YB-L,Color-YB-H,Size-Circles-H,Size-Circles-L,0
11,12.0,4154.0,weYayPEdy2,Color-26,Color-RG-H,Color-RG-L,Speed-SP2-L,Speed-SP2-H,1
12,13.0,4895.0,weYayPEdy2,Color-26,Color-RB-L,Color-RB-H,Shape-BK2-L,Shape-BK2-H,1
13,14.0,5373.0,weYayPEdy2,Color-26,Color-RY-H,Color-RY-L,Noise-Hum-H,Noise-Hum-L,1
14,15.0,8136.0,weYayPEdy2,Color-26,Color-RY-H,Color-RY-L,Amp-Pulse-H,Amp-Pulse-L,1
15,16.0,7814.0,weYayPEdy2,Color-26,Affect-EB-H,Affect-EB-L,Color-RG-L,Color-RG-H,1
16,17.0,7032.0,weYayPEdy2,Color-26,Color-RG-H,Color-RG-L,Shape-BK2-L,Shape-BK2-H,0
17,18.0,4818.0,weYayPEdy2,Color-26,Size-Circles-H,Size-Circles-L,Color-RY-H,Color-RY-L,0
18,19.0,5693.0,weYayPEdy2,Color-26,Pitch-Piano-L,Pitch-Piano-H,Color-RB-L,Color-RB-H,1
19,20.0,4777.0,weYayPEdy2,Color-26,Size-Circles-H,Size-Circles-L,Color-RG-L,Color-RG-H,0
20,21.0,11721.0,weYayPEdy2,Color-26,Pitch-Piano-H,Pitch-Piano-L,Color-RG-L,Color-RG-H,1
21,22.0,6723.0,weYayPEdy2,Color-26,Color-RB-L,Color-RB-H,Amp-Pulse-L,Amp-Pulse-H,0
22,23.0,5937.0,weYayPEdy2,Color-26,Color-RG-H,Color-RG-L,Noise-Hum-L,Noise-Hum-H,1
23,24.0,3620.0,weYayPEdy2,Color-26,Speed-SP2-L,Speed-SP2-H,Color-YB-H,Color-YB-L,1
24,25.0,5217.0,weYayPEdy2,Color-26,Color-RY-H,Color-RY-L,Affect-EB-H,Affect-EB-L,0
25,26.0,10973.0,weYayPEdy2,Color-26,Color-RG-H,Color-RG-L,Pitch-Piano-L,Pitch-Piano-H,1
26,27.0,8295.0,weYayPEdy2,Color-26,Noise-Hum-L,Noise-Hum-H,Color-RB-L,Color-RB-H,0
27,28.0,4131.0,weYayPEdy2,Color-26,Color-YB-L,Color-YB-H,Affect-EB-H,Affect-EB-L,1
28,29.0,6300.0,weYayPEdy2,Color-26,Pitch-Piano-H,Pitch-Piano-L,Color-RY-H,Color-RY-L,1
29,30.0,5498.0,weYayPEdy2,Color-26,Shape-BK2-H,Shape-BK2-L,Color-RY-H,Color-RY-L,1
30,31.0,4090.0,weYayPEdy2,Color-26,Color-YB-L,Color-YB-H,Speed-SP2-H,Speed-SP2-L,1
31,32.0,5725.0,weYayPEdy2,Color-26,Color-RY-H,Color-RY-L,Pitch-Piano-H,Pitch-Piano-L,1
32,33.0,3439.0,weYayPEdy2,Color-26,Speed-SP2-L,Speed-SP2-H,Color-RB-L,Color-RB-H,0
33,34.0,4232.0,weYayPEdy2,Color-26,Color-YB-L,Color-YB-H,Amp-Pulse-H,Amp-Pulse-L,1
34,35.0,6474.0,weYayPEdy2,Color-26,Affect-EB-H,Affect-EB-L,Color-RY-H,Color-RY-L,0
35,36.0,3881.0,weYayPEdy2,Color-26,Color-RY-H,Color-RY-L,Size-Circles-H,Size-Circles-L,0
36,37.0,4046.0,weYayPEdy2,Color-26,Color-RY-H,Color-RY-L,Brightness-Triangles-H,Brightness-Triangles-L,0
37,38.0,3471.0,weYayPEdy2,Color-26,Brightness-Triangles-H,Brightness-Triangles-L,Color-RY-H,Color-RY-L,0
38,39.0,3722.0,weYayPEdy2,Color-26,Brightness-Triangles-L,Brightness-Triangles-H,Color-RB-L,Color-RB-H,0
39,40.0,6191.0,weYayPEdy2,Color-26,Color-RG-H,Color-RG-L,Amp-Pulse-L,Amp-Pulse-H,1
40,41.0,3527.0,weYayPEdy2,Color-26,Brightness-Triangles-L,Brightness-Triangles-H,Color-YB-H,Color-YB-L,1
41,42.0,3227.0,weYayPEdy2,Color-26,Color-YB-L,Color-YB-H,Brightness-Triangles-H,Brightness-Triangles-L,1
42,43.0,4547.0,weYayPEdy2,Color-26,Shape-BK2-H,Shape-BK2-L,Color-RG-L,Color-RG-H,0
43,44.0,2706.0,weYayPEdy2,Color-26,Color-RG-H,Color-RG-L,Brightness-Triangles-L,Brightness-Triangles-H,1
44,45.0,6320.0,weYayPEdy2,Color-26,Color-RY-H,Color-RY-L,Shape-BK2-H,Shape-BK2-L,1
45,46.0,2884.0,weYayPEdy2,Color-26,Color-RB-L,Color-RB-H,Brightness-Triangles-L,Brightness-Triangles-H,0
46,47.0,3898.0,weYayPEdy2,Color-26,Color-RB-L,Color-RB-H,Affect-EB-L,Affect-EB-H,0
47,48.0,4727.0,weYayPEdy2,Color-26,Size-Circles-L,Size-Circles-H,Color-YB-H,Color-YB-L,0
48,49.0,3363.0,weYayPEdy2,Color-26,Affect-EB-L,Affect-EB-H,Color-YB-H,Color-YB-L,1
49,50.0,2774.0,weYayPEdy2,Color-26,Color-RY-H,Color-RY-L,Speed-SP2-H,Speed-SP2-L,1
50,51.0,4744.0,weYayPEdy2,Color-26,Amp-Pulse-L,Amp-Pulse-H,Color-RB-L,Color-RB-H,1
51,52.0,3511.0,weYayPEdy2,Color-26,Speed-SP2-H,Speed-SP2-L,Color-RG-L,Color-RG-H,0
52,53.0,3888.0,weYayPEdy2,Color-26,Color-RG-H,Color-RG-L,Affect-EB-L,Affect-EB-H,1
53,54.0,2879.0,weYayPEdy2,Color-26,Affect-EB-L,Affect-EB-H,Color-RB-L,Color-RB-H,0
54,55.0,4982.0,weYayPEdy2,Color-26,Speed-SP2-H,Speed-SP2-L,Color-RY-H,Color-RY-L,1
55,56.0,4453.0,weYayPEdy2,Color-26,Pitch-Piano-L,Pitch-Piano-H,Color-YB-H,Color-YB-L,0
56,57.0,3589.0,weYayPEdy2,Color-26,Color-RB-L,Color-RB-H,Size-Circles-L,Size-Circles-H,0
57,58.0,4507.0,weYayPEdy2,Color-26,Amp-Pulse-H,Amp-Pulse-L,Color-RG-L,Color-RG-H,1
58,59.0,3441.0,weYayPEdy2,Color-26,Shape-BK2-L,Shape-BK2-H,Color-RB-L,Color-RB-H,0
59,60.0,2655.0,weYayPEdy2,Color-26,Size-Circles-L,Size-Circles-H,Color-RB-L,Color-RB-H,0
60,61.0,9794.0,weYayPEdy2,Color-26,Amp-Pulse-H,Amp-Pulse-L,Color-RY-H,Color-RY-L,0
61,62.0,7189.0,weYayPEdy2,Color-26,Color-YB-L,Color-YB-H,Pitch-Piano-H,Pitch-Piano-L,0
62,63.0,3146.0,weYayPEdy2,Color-26,Color-RB-L,Color-RB-H,Speed-SP2-L,Speed-SP2-H,0
