,trialNum,rt,subject,condition,InducerL,InducerR,ConcurrentL,ConcurrentR,choice
58,59.0,7026.0,VuB4NexEW9,Amp-Size-Speed-3,Amp-Tone-H,Amp-Tone-L,Noise-Tone-H,Noise-Tone-L,0
59,60.0,4273.0,VuB4NexEW9,Amp-Size-Speed-3,Amp-Pulse-H,Amp-Pulse-L,Brightness-Circles-H,Brightness-Circles-L,0
60,61.0,3876.0,VuB4NexEW9,Amp-Size-Speed-3,Shape-BK4-H,Shape-BK4-L,Amp-Hum-H,Amp-Hum-L,0
61,62.0,3469.0,VuB4NexEW9,Amp-Size-Speed-3,Size-Triangles-L,Size-Triangles-H,Noise-Tone-L,Noise-Tone-H,0
62,63.0,3829.0,VuB4NexEW9,Amp-Size-Speed-3,Affect-SC-L,Affect-SC-H,Speed-SP1-L,Speed-SP1-H,0
63,64.0,5651.0,VuB4NexEW9,Amp-Size-Speed-3,Amp-Tone-L,Amp-Tone-H,Pitch-Hum-L,Pitch-Hum-H,1
64,65.0,5874.0,VuB4NexEW9,Amp-Size-Speed-3,Amp-Pulse-H,Amp-Pulse-L,Pitch-Hum-L,Pitch-Hum-H,0
65,66.0,4165.0,VuB4NexEW9,Amp-Size-Speed-3,Shape-BK4-L,Shape-BK4-H,Size-Circles-L,Size-Circles-H,0
66,67.0,4357.0,VuB4NexEW9,Amp-Size-Speed-3,Noise-Tone-L,Noise-Tone-H,Size-Circles-H,Size-Circles-L,1
67,68.0,2894.0,VuB4NexEW9,Amp-Size-Speed-3,Speed-SP4-L,Speed-SP4-H,Size-Squares-H,Size-Squares-L,0
68,69.0,4276.0,VuB4NexEW9,Amp-Size-Speed-3,Size-Diamonds-H,Size-Diamonds-L,Noise-Tone-H,Noise-Tone-L,0
69,70.0,3519.0,VuB4NexEW9,Amp-Size-Speed-3,Size-Diamonds-H,Size-Diamonds-L,Pitch-Hum-H,Pitch-Hum-L,1
70,71.0,4147.0,VuB4NexEW9,Amp-Size-Speed-3,Brightness-Circles-L,Brightness-Circles-H,Amp-Piano-H,Amp-Piano-L,1
71,72.0,4021.0,VuB4NexEW9,Amp-Size-Speed-3,Speed-SP2-L,Speed-SP2-H,Affect-SC-L,Affect-SC-H,0
72,73.0,5213.0,VuB4NexEW9,Amp-Size-Speed-3,Size-Diamonds-L,Size-Diamonds-H,Affect-SC-H,Affect-SC-L,1
73,74.0,3463.0,VuB4NexEW9,Amp-Size-Speed-3,Affect-SC-L,Affect-SC-H,Amp-Hum-L,Amp-Hum-H,0
74,75.0,4420.0,VuB4NexEW9,Amp-Size-Speed-3,Speed-SP2-H,Speed-SP2-L,Pitch-Hum-H,Pitch-Hum-L,1
75,76.0,4064.0,VuB4NexEW9,Amp-Size-Speed-3,Brightness-Circles-H,Brightness-Circles-L,Size-Squares-H,Size-Squares-L,0
76,77.0,4011.0,VuB4NexEW9,Amp-Size-Speed-3,Amp-Hum-L,Amp-Hum-H,Speed-SP4-L,Speed-SP4-H,0
77,78.0,3627.0,VuB4NexEW9,Amp-Size-Speed-3,Size-Triangles-H,Size-Triangles-L,Affect-SC-H,Affect-SC-L,0
78,79.0,4888.0,VuB4NexEW9,Amp-Size-Speed-3,Shape-BK4-L,Shape-BK4-H,Amp-Piano-H,Amp-Piano-L,1
79,80.0,3368.0,VuB4NexEW9,Amp-Size-Speed-3,Affect-SC-H,Affect-SC-L,Size-Circles-L,Size-Circles-H,1
80,81.0,2280.0,VuB4NexEW9,Amp-Size-Speed-3,Size-Diamonds-L,Size-Diamonds-H,Shape-BK4-L,Shape-BK4-H,0
81,82.0,3888.0,VuB4NexEW9,Amp-Size-Speed-3,Color-YB-L,Color-YB-H,Speed-SP4-H,Speed-SP4-L,1
82,83.0,2451.0,VuB4NexEW9,Amp-Size-Speed-3,Brightness-Circles-H,Brightness-Circles-L,Speed-SP4-L,Speed-SP4-H,1
83,84.0,2278.0,VuB4NexEW9,Amp-Size-Speed-3,Speed-SP2-H,Speed-SP2-L,Color-YB-H,Color-YB-L,0
84,85.0,2845.0,VuB4NexEW9,Amp-Size-Speed-3,Color-YB-H,Color-YB-L,Size-Circles-L,Size-Circles-H,1
85,86.0,3396.0,VuB4NexEW9,Amp-Size-Speed-3,Color-YB-L,Color-YB-H,Amp-Hum-L,Amp-Hum-H,0
86,87.0,4918.0,VuB4NexEW9,Amp-Size-Speed-3,Speed-SP2-L,Speed-SP2-H,Amp-Hum-H,Amp-Hum-L,1
87,88.0,3663.0,VuB4NexEW9,Amp-Size-Speed-3,Size-Triangles-L,Size-Triangles-H,Pitch-Hum-H,Pitch-Hum-L,0
88,89.0,4664.0,VuB4NexEW9,Amp-Size-Speed-3,Amp-Pulse-H,Amp-Pulse-L,Shape-BK4-L,Shape-BK4-H,1
89,90.0,5929.0,VuB4NexEW9,Amp-Size-Speed-3,Amp-Pulse-L,Amp-Pulse-H,Affect-SC-H,Affect-SC-L,1
90,91.0,4208.0,VuB4NexEW9,Amp-Size-Speed-3,Amp-Tone-H,Amp-Tone-L,Color-YB-L,Color-YB-H,1
91,92.0,4009.0,VuB4NexEW9,Amp-Size-Speed-3,Amp-Pulse-L,Amp-Pulse-H,Size-Circles-H,Size-Circles-L,1
92,93.0,4066.0,VuB4NexEW9,Amp-Size-Speed-3,Brightness-Circles-L,Brightness-Circles-H,Speed-SP1-L,Speed-SP1-H,0
93,94.0,4094.0,VuB4NexEW9,Amp-Size-Speed-3,Speed-SP3-H,Speed-SP3-L,Affect-SC-H,Affect-SC-L,0
94,95.0,2160.0,VuB4NexEW9,Amp-Size-Speed-3,Speed-SP3-L,Speed-SP3-H,Color-YB-H,Color-YB-L,1
95,96.0,3809.0,VuB4NexEW9,Amp-Size-Speed-3,Amp-Hum-H,Amp-Hum-L,Size-Circles-L,Size-Circles-H,1
0,1.0,3516.0,vxk6Y0MyqO,Amp-Size-Speed-4,Color-RG-L,Color-RG-H,Size-Circles-H,Size-Circles-L,0
1,2.0,11762.0,vxk6Y0MyqO,Amp-Size-Speed-4,Pitch-Piano-H,Pitch-Piano-L,Size-Circles-L,Size-Circles-H,1
2,3.0,5351.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP1-L,Speed-SP1-H,Brightness-Circles-H,Brightness-Circles-L,1
3,4.0,4038.0,vxk6Y0MyqO,Amp-Size-Speed-4,Affect-SC-H,Affect-SC-L,Speed-SP2-H,Speed-SP2-L,0
4,5.0,2848.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Diamonds-H,Size-Diamonds-L,Brightness-Circles-H,Brightness-Circles-L,0
5,6.0,5810.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Piano-L,Amp-Piano-H,Affect-SC-H,Affect-SC-L,1
6,7.0,9650.0,vxk6Y0MyqO,Amp-Size-Speed-4,Noise-Pulse-L,Noise-Pulse-H,Speed-SP2-L,Speed-SP2-H,0
7,8.0,4901.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Diamonds-L,Size-Diamonds-H,Amp-Hum-L,Amp-Hum-H,0
8,9.0,4700.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Tone-L,Amp-Tone-H,Color-RG-L,Color-RG-H,1
9,10.0,4582.0,vxk6Y0MyqO,Amp-Size-Speed-4,Affect-SC-L,Affect-SC-H,Amp-Pulse-H,Amp-Pulse-L,1
10,11.0,4012.0,vxk6Y0MyqO,Amp-Size-Speed-4,Color-RG-H,Color-RG-L,Amp-Hum-L,Amp-Hum-H,0
11,12.0,4988.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Squares-H,Size-Squares-L,Brightness-Circles-H,Brightness-Circles-L,0
12,13.0,7850.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Piano-H,Amp-Piano-L,Pitch-Piano-L,Pitch-Piano-H,0
13,14.0,6131.0,vxk6Y0MyqO,Amp-Size-Speed-4,Noise-Pulse-L,Noise-Pulse-H,Amp-Hum-L,Amp-Hum-H,0
14,15.0,4831.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Diamonds-L,Size-Diamonds-H,Amp-Pulse-H,Amp-Pulse-L,1
15,16.0,3373.0,vxk6Y0MyqO,Amp-Size-Speed-4,Color-RG-H,Color-RG-L,Size-Triangles-L,Size-Triangles-H,0
16,17.0,5296.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Squares-H,Size-Squares-L,Pitch-Piano-H,Pitch-Piano-L,0
17,18.0,4960.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Diamonds-L,Size-Diamonds-H,Affect-SC-H,Affect-SC-L,0
18,19.0,5227.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Piano-H,Amp-Piano-L,Brightness-Circles-H,Brightness-Circles-L,0
19,20.0,5715.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Tone-H,Amp-Tone-L,Shape-BK4-L,Shape-BK4-H,1
20,21.0,4340.0,vxk6Y0MyqO,Amp-Size-Speed-4,Brightness-Circles-H,Brightness-Circles-L,Speed-SP2-H,Speed-SP2-L,0
21,22.0,3522.0,vxk6Y0MyqO,Amp-Size-Speed-4,Color-RG-H,Color-RG-L,Speed-SP4-H,Speed-SP4-L,1
22,23.0,12856.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP2-L,Speed-SP2-H,Size-Circles-L,Size-Circles-H,1
23,24.0,3386.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Diamonds-L,Size-Diamonds-H,Speed-SP4-H,Speed-SP4-L,0
24,25.0,6556.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Diamonds-H,Size-Diamonds-L,Noise-Pulse-H,Noise-Pulse-L,0
25,26.0,2982.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP3-L,Speed-SP3-H,Affect-SC-H,Affect-SC-L,1
26,27.0,9057.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Piano-H,Amp-Piano-L,Size-Triangles-L,Size-Triangles-H,1
27,28.0,6032.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP3-H,Speed-SP3-L,Noise-Pulse-L,Noise-Pulse-H,1
28,29.0,6592.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Tone-H,Amp-Tone-L,Pitch-Piano-L,Pitch-Piano-H,0
29,30.0,4017.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP3-L,Speed-SP3-H,Amp-Piano-L,Amp-Piano-H,0
30,31.0,8537.0,vxk6Y0MyqO,Amp-Size-Speed-4,Pitch-Piano-H,Pitch-Piano-L,Speed-SP4-H,Speed-SP4-L,0
31,32.0,4873.0,vxk6Y0MyqO,Amp-Size-Speed-4,Color-RG-L,Color-RG-H,Amp-Pulse-H,Amp-Pulse-L,0
32,33.0,12408.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP2-H,Speed-SP2-L,Size-Triangles-H,Size-Triangles-L,0
33,34.0,5518.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Piano-H,Amp-Piano-L,Speed-SP2-L,Speed-SP2-H,1
34,35.0,12249.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP2-L,Speed-SP2-H,Amp-Hum-H,Amp-Hum-L,1
35,36.0,4299.0,vxk6Y0MyqO,Amp-Size-Speed-4,Brightness-Circles-L,Brightness-Circles-H,Amp-Hum-H,Amp-Hum-L,1
36,37.0,3420.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP3-H,Speed-SP3-L,Size-Diamonds-L,Size-Diamonds-H,1
37,38.0,3780.0,vxk6Y0MyqO,Amp-Size-Speed-4,Affect-SC-H,Affect-SC-L,Speed-SP4-L,Speed-SP4-H,1
38,39.0,8961.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Piano-H,Amp-Piano-L,Size-Circles-H,Size-Circles-L,0
39,40.0,5489.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Tone-L,Amp-Tone-H,Affect-SC-H,Affect-SC-L,1
40,41.0,5401.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Piano-H,Amp-Piano-L,Speed-SP4-L,Speed-SP4-H,1
41,42.0,3736.0,vxk6Y0MyqO,Amp-Size-Speed-4,Brightness-Circles-L,Brightness-Circles-H,Speed-SP4-L,Speed-SP4-H,0
42,43.0,3581.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Piano-L,Amp-Piano-H,Size-Diamonds-L,Size-Diamonds-H,0
43,44.0,4538.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Tone-H,Amp-Tone-L,Speed-SP2-L,Speed-SP2-H,1
44,45.0,4188.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Piano-L,Amp-Piano-H,Color-RG-L,Color-RG-H,1
45,46.0,5645.0,vxk6Y0MyqO,Amp-Size-Speed-4,Pitch-Piano-H,Pitch-Piano-L,Size-Triangles-H,Size-Triangles-L,1
46,47.0,5890.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP1-H,Speed-SP1-L,Noise-Pulse-L,Noise-Pulse-H,1
47,48.0,6287.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Piano-L,Amp-Piano-H,Noise-Pulse-H,Noise-Pulse-L,1
48,49.0,3796.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP3-H,Speed-SP3-L,Color-RG-H,Color-RG-L,1
49,50.0,6109.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Squares-H,Size-Squares-L,Noise-Pulse-L,Noise-Pulse-H,0
50,51.0,9950.0,vxk6Y0MyqO,Amp-Size-Speed-4,Pitch-Piano-L,Pitch-Piano-H,Amp-Pulse-L,Amp-Pulse-H,1
51,52.0,6264.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Squares-L,Size-Squares-H,Shape-BK4-H,Shape-BK4-L,1
52,53.0,5081.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Squares-L,Size-Squares-H,Amp-Piano-H,Amp-Piano-L,1
53,54.0,3453.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP1-H,Speed-SP1-L,Color-RG-L,Color-RG-H,0
54,55.0,3732.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Squares-L,Size-Squares-H,Affect-SC-H,Affect-SC-L,0
55,56.0,6278.0,vxk6Y0MyqO,Amp-Size-Speed-4,Noise-Pulse-L,Noise-Pulse-H,Amp-Pulse-H,Amp-Pulse-L,1
56,57.0,2964.0,vxk6Y0MyqO,Amp-Size-Speed-4,Brightness-Circles-L,Brightness-Circles-H,Size-Circles-L,Size-Circles-H,0
57,58.0,5539.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Tone-L,Amp-Tone-H,Noise-Pulse-L,Noise-Pulse-H,0
58,59.0,2885.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP3-L,Speed-SP3-H,Brightness-Circles-H,Brightness-Circles-L,1
59,60.0,9296.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Piano-H,Amp-Piano-L,Shape-BK4-H,Shape-BK4-L,0
60,61.0,2914.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP1-L,Speed-SP1-H,Affect-SC-H,Affect-SC-L,1
61,62.0,2174.0,vxk6Y0MyqO,Amp-Size-Speed-4,Brightness-Circles-L,Brightness-Circles-H,Size-Triangles-H,Size-Triangles-L,1
62,63.0,4645.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Tone-H,Amp-Tone-L,Brightness-Circles-H,Brightness-Circles-L,0
63,64.0,3889.0,vxk6Y0MyqO,Amp-Size-Speed-4,Shape-BK4-H,Shape-BK4-L,Size-Circles-H,Size-Circles-L,0
64,65.0,3718.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Diamonds-L,Size-Diamonds-H,Speed-SP2-L,Speed-SP2-H,1
65,66.0,4822.0,vxk6Y0MyqO,Amp-Size-Speed-4,Noise-Pulse-L,Noise-Pulse-H,Speed-SP4-H,Speed-SP4-L,1
66,67.0,3348.0,vxk6Y0MyqO,Amp-Size-Speed-4,Color-RG-H,Color-RG-L,Speed-SP2-L,Speed-SP2-H,0
67,68.0,4029.0,vxk6Y0MyqO,Amp-Size-Speed-4,Shape-BK4-L,Shape-BK4-H,Speed-SP2-H,Speed-SP2-L,1
68,69.0,2541.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Squares-L,Size-Squares-H,Color-RG-L,Color-RG-H,1
69,70.0,4543.0,vxk6Y0MyqO,Amp-Size-Speed-4,Affect-SC-H,Affect-SC-L,Amp-Hum-L,Amp-Hum-H,1
70,71.0,3197.0,vxk6Y0MyqO,Amp-Size-Speed-4,Affect-SC-H,Affect-SC-L,Size-Triangles-L,Size-Triangles-H,0
71,72.0,4467.0,vxk6Y0MyqO,Amp-Size-Speed-4,Noise-Pulse-H,Noise-Pulse-L,Size-Circles-L,Size-Circles-H,0
72,73.0,4293.0,vxk6Y0MyqO,Amp-Size-Speed-4,Brightness-Circles-L,Brightness-Circles-H,Amp-Pulse-L,Amp-Pulse-H,0
73,74.0,4671.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Diamonds-H,Size-Diamonds-L,Pitch-Piano-L,Pitch-Piano-H,0
74,75.0,5307.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP3-H,Speed-SP3-L,Pitch-Piano-L,Pitch-Piano-H,1
75,76.0,4083.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Piano-H,Amp-Piano-L,Speed-SP2-H,Speed-SP2-L,0
76,77.0,4144.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Diamonds-H,Size-Diamonds-L,Speed-SP2-H,Speed-SP2-L,1
77,78.0,2808.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP3-L,Speed-SP3-H,Shape-BK4-L,Shape-BK4-H,0
78,79.0,4395.0,vxk6Y0MyqO,Amp-Size-Speed-4,Amp-Tone-L,Amp-Tone-H,Size-Diamonds-L,Size-Diamonds-H,0
79,80.0,4281.0,vxk6Y0MyqO,Amp-Size-Speed-4,Shape-BK4-L,Shape-BK4-H,Amp-Hum-H,Amp-Hum-L,1
80,81.0,3783.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP1-L,Speed-SP1-H,Amp-Piano-H,Amp-Piano-L,1
81,82.0,4201.0,vxk6Y0MyqO,Amp-Size-Speed-4,Shape-BK4-L,Shape-BK4-H,Size-Triangles-L,Size-Triangles-H,0
82,83.0,3186.0,vxk6Y0MyqO,Amp-Size-Speed-4,Affect-SC-H,Affect-SC-L,Size-Circles-H,Size-Circles-L,1
83,84.0,3206.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Diamonds-L,Size-Diamonds-H,Shape-BK4-H,Shape-BK4-L,1
84,85.0,6119.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP2-H,Speed-SP2-L,Amp-Pulse-L,Amp-Pulse-H,1
85,86.0,4053.0,vxk6Y0MyqO,Amp-Size-Speed-4,Shape-BK4-H,Shape-BK4-L,Amp-Pulse-L,Amp-Pulse-H,1
86,87.0,5514.0,vxk6Y0MyqO,Amp-Size-Speed-4,Noise-Pulse-L,Noise-Pulse-H,Size-Triangles-H,Size-Triangles-L,0
87,88.0,4535.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP1-H,Speed-SP1-L,Pitch-Piano-L,Pitch-Piano-H,1
88,89.0,4587.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP1-L,Speed-SP1-H,Shape-BK4-L,Shape-BK4-H,0
89,90.0,3107.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Squares-H,Size-Squares-L,Speed-SP2-L,Speed-SP2-H,0
90,91.0,2742.0,vxk6Y0MyqO,Amp-Size-Speed-4,Shape-BK4-L,Shape-BK4-H,Speed-SP4-L,Speed-SP4-H,0
91,92.0,5173.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Diamonds-L,Size-Diamonds-H,Amp-Piano-H,Amp-Piano-L,1
92,93.0,7523.0,vxk6Y0MyqO,Amp-Size-Speed-4,Pitch-Piano-H,Pitch-Piano-L,Amp-Hum-H,Amp-Hum-L,0
93,94.0,3787.0,vxk6Y0MyqO,Amp-Size-Speed-4,Speed-SP1-H,Speed-SP1-L,Size-Diamonds-L,Size-Diamonds-H,0
94,95.0,4509.0,vxk6Y0MyqO,Amp-Size-Speed-4,Pitch-Piano-H,Pitch-Piano-L,Speed-SP2-L,Speed-SP2-H,1
95,96.0,2614.0,vxk6Y0MyqO,Amp-Size-Speed-4,Size-Diamonds-L,Size-Diamonds-H,Color-RG-H,Color-RG-L,0
0,1.0,10885.0,WfWDytdrkX,Pitch-Shape-Affect-9,Shape-BK1-H,Shape-BK1-L,Pitch-Pulse-L,Pitch-Pulse-H,0
1,2.0,5166.0,WfWDytdrkX,Pitch-Shape-Affect-9,Shape-BK1-H,Shape-BK1-L,Speed-SP4-H,Speed-SP4-L,0
2,3.0,4437.0,WfWDytdrkX,Pitch-Shape-Affect-9,Shape-BK1-H,Shape-BK1-L,Brightness-Circles-L,Brightness-Circles-H,1
3,4.0,11339.0,WfWDytdrkX,Pitch-Shape-Affect-9,Affect-HS-H,Affect-HS-L,Shape-BK4-H,Shape-BK4-L,0
4,5.0,4318.0,WfWDytdrkX,Pitch-Shape-Affect-9,Speed-SP4-L,Speed-SP4-H,Affect-SC-H,Affect-SC-L,1
5,6.0,9677.0,WfWDytdrkX,Pitch-Shape-Affect-9,Pitch-Pulse-H,Pitch-Pulse-L,Affect-EB-H,Affect-EB-L,1
6,7.0,4910.0,WfWDytdrkX,Pitch-Shape-Affect-9,Speed-SP4-L,Speed-SP4-H,Shape-BK4-H,Shape-BK4-L,1
7,8.0,7276.0,WfWDytdrkX,Pitch-Shape-Affect-9,Shape-BK1-L,Shape-BK1-H,Amp-Piano-L,Amp-Piano-H,0
8,9.0,7958.0,WfWDytdrkX,Pitch-Shape-Affect-9,Affect-PD-L,Affect-PD-H,Speed-SP4-L,Speed-SP4-H,0
9,10.0,6835.0,WfWDytdrkX,Pitch-Shape-Affect-9,Pitch-Hum-L,Pitch-Hum-H,Size-Circles-H,Size-Circles-L,0
10,11.0,8996.0,WfWDytdrkX,Pitch-Shape-Affect-9,Pitch-Tone-H,Pitch-Tone-L,Color-RG-H,Color-RG-L,0
11,12.0,7756.0,WfWDytdrkX,Pitch-Shape-Affect-9,Speed-SP4-L,Speed-SP4-H,Pitch-Piano-H,Pitch-Piano-L,0
12,13.0,4398.0,WfWDytdrkX,Pitch-Shape-Affect-9,Speed-SP4-L,Speed-SP4-H,Shape-BK3-L,Shape-BK3-H,0
13,14.0,7589.0,WfWDytdrkX,Pitch-Shape-Affect-9,Size-Circles-H,Size-Circles-L,Pitch-Pulse-H,Pitch-Pulse-L,0
14,15.0,10828.0,WfWDytdrkX,Pitch-Shape-Affect-9,Size-Circles-L,Size-Circles-H,Pitch-Piano-L,Pitch-Piano-H,1
15,16.0,4734.0,WfWDytdrkX,Pitch-Shape-Affect-9,Speed-SP4-H,Speed-SP4-L,Affect-EB-L,Affect-EB-H,1
16,17.0,16533.0,WfWDytdrkX,Pitch-Shape-Affect-9,Shape-BK1-L,Shape-BK1-H,Color-RG-H,Color-RG-L,0
17,18.0,7821.0,WfWDytdrkX,Pitch-Shape-Affect-9,Affect-PD-L,Affect-PD-H,Amp-Piano-H,Amp-Piano-L,1
18,19.0,5108.0,WfWDytdrkX,Pitch-Shape-Affect-9,Amp-Piano-L,Amp-Piano-H,Affect-SC-H,Affect-SC-L,1
19,20.0,7709.0,WfWDytdrkX,Pitch-Shape-Affect-9,Amp-Piano-L,Amp-Piano-H,Shape-BK4-L,Shape-BK4-H,0
20,21.0,7108.0,WfWDytdrkX,Pitch-Shape-Affect-9,Color-RG-H,Color-RG-L,Affect-SC-L,Affect-SC-H,1
21,22.0,7662.0,WfWDytdrkX,Pitch-Shape-Affect-9,Noise-Tone-H,Noise-Tone-L,Affect-EB-H,Affect-EB-L,0
22,23.0,5869.0,WfWDytdrkX,Pitch-Shape-Affect-9,Brightness-Circles-L,Brightness-Circles-H,Shape-BK3-L,Shape-BK3-H,1
23,24.0,12846.0,WfWDytdrkX,Pitch-Shape-Affect-9,Shape-BK4-L,Shape-BK4-H,Affect-EB-L,Affect-EB-H,1
24,25.0,3701.0,WfWDytdrkX,Pitch-Shape-Affect-9,Shape-BK2-H,Shape-BK2-L,Affect-EB-H,Affect-EB-L,0
25,26.0,4359.0,WfWDytdrkX,Pitch-Shape-Affect-9,Affect-HS-L,Affect-HS-H,Size-Circles-H,Size-Circles-L,1
26,27.0,6254.0,WfWDytdrkX,Pitch-Shape-Affect-9,Noise-Tone-L,Noise-Tone-H,Shape-BK4-H,Shape-BK4-L,1
27,28.0,6092.0,WfWDytdrkX,Pitch-Shape-Affect-9,Shape-BK1-H,Shape-BK1-L,Noise-Tone-L,Noise-Tone-H,1
28,29.0,5805.0,WfWDytdrkX,Pitch-Shape-Affect-9,Affect-PD-H,Affect-PD-L,Noise-Tone-L,Noise-Tone-H,0
29,30.0,9653.0,WfWDytdrkX,Pitch-Shape-Affect-9,Brightness-Circles-L,Brightness-Circles-H,Pitch-Pulse-L,Pitch-Pulse-H,0
30,31.0,4790.0,WfWDytdrkX,Pitch-Shape-Affect-9,Shape-BK1-L,Shape-BK1-H,Affect-EB-H,Affect-EB-L,0
31,32.0,6014.0,WfWDytdrkX,Pitch-Shape-Affect-9,Shape-BK2-H,Shape-BK2-L,Size-Circles-L,Size-Circles-H,0
32,33.0,6173.0,WfWDytdrkX,Pitch-Shape-Affect-9,Color-RG-L,Color-RG-H,Pitch-Pulse-H,Pitch-Pulse-L,0
33,34.0,20300.0,WfWDytdrkX,Pitch-Shape-Affect-9,Amp-Piano-H,Amp-Piano-L,Pitch-Pulse-L,Pitch-Pulse-H,0
34,35.0,6077.0,WfWDytdrkX,Pitch-Shape-Affect-9,Pitch-Tone-H,Pitch-Tone-L,Size-Circles-L,Size-Circles-H,0
35,36.0,4574.0,WfWDytdrkX,Pitch-Shape-Affect-9,Brightness-Circles-L,Brightness-Circles-H,Affect-EB-L,Affect-EB-H,0
36,37.0,16276.0,WfWDytdrkX,Pitch-Shape-Affect-9,Amp-Piano-H,Amp-Piano-L,Pitch-Piano-H,Pitch-Piano-L,1
37,38.0,6252.0,WfWDytdrkX,Pitch-Shape-Affect-9,Shape-BK4-L,Shape-BK4-H,Pitch-Piano-H,Pitch-Piano-L,0
38,39.0,6766.0,WfWDytdrkX,Pitch-Shape-Affect-9,Speed-SP4-L,Speed-SP4-H,Pitch-Pulse-L,Pitch-Pulse-H,1
39,40.0,4622.0,WfWDytdrkX,Pitch-Shape-Affect-9,Size-Circles-H,Size-Circles-L,Affect-SC-L,Affect-SC-H,1
40,41.0,12548.0,WfWDytdrkX,Pitch-Shape-Affect-9,Pitch-Hum-L,Pitch-Hum-H,Noise-Tone-H,Noise-Tone-L,1
41,42.0,5427.0,WfWDytdrkX,Pitch-Shape-Affect-9,Pitch-Pulse-L,Pitch-Pulse-H,Shape-BK3-L,Shape-BK3-H,1
42,43.0,5805.0,WfWDytdrkX,Pitch-Shape-Affect-9,Affect-PD-L,Affect-PD-H,Shape-BK4-H,Shape-BK4-L,0
43,44.0,4982.0,WfWDytdrkX,Pitch-Shape-Affect-9,Pitch-Pulse-L,Pitch-Pulse-H,Affect-SC-L,Affect-SC-H,1
44,45.0,12003.0,WfWDytdrkX,Pitch-Shape-Affect-9,Pitch-Tone-H,Pitch-Tone-L,Noise-Tone-H,Noise-Tone-L,1
45,46.0,3645.0,WfWDytdrkX,Pitch-Shape-Affect-9,Affect-HS-H,Affect-HS-L,Speed-SP4-H,Speed-SP4-L,0
