"X","trialNum","rt","subject","condition","InducerL","InducerR","ConcurrentL","ConcurrentR","choice"
77,78,6092,"Tpvu5c6eCm","Pitch-Size-Color-2","Speed-SP3-H","Speed-SP3-L","Color-RB-H","Color-RB-L",1
78,79,13294,"Tpvu5c6eCm","Pitch-Size-Color-2","Pitch-Piano-L","Pitch-Piano-H","Shape-BK3-L","Shape-BK3-H",1
79,80,8049,"Tpvu5c6eCm","Pitch-Size-Color-2","Pitch-Hum-H","Pitch-Hum-L","Color-RY-H","Color-RY-L",1
80,81,10543,"Tpvu5c6eCm","Pitch-Size-Color-2","Pitch-Piano-L","Pitch-Piano-H","Speed-SP3-L","Speed-SP3-H",0
81,82,13069,"Tpvu5c6eCm","Pitch-Size-Color-2","Pitch-Hum-L","Pitch-Hum-H","Color-YB-H","Color-YB-L",0
82,83,5332,"Tpvu5c6eCm","Pitch-Size-Color-2","Shape-BK3-H","Shape-BK3-L","Size-Squares-L","Size-Squares-H",1
83,84,18204,"Tpvu5c6eCm","Pitch-Size-Color-2","Affect-HS-H","Affect-HS-L","Pitch-Pulse-L","Pitch-Pulse-H",0
84,85,8571,"Tpvu5c6eCm","Pitch-Size-Color-2","Pitch-Hum-L","Pitch-Hum-H","Amp-Tone-L","Amp-Tone-H",1
85,86,5606,"Tpvu5c6eCm","Pitch-Size-Color-2","Color-RG-L","Color-RG-H","Speed-SP3-L","Speed-SP3-H",1
86,87,6001,"Tpvu5c6eCm","Pitch-Size-Color-2","Pitch-Hum-H","Pitch-Hum-L","Size-Circles-H","Size-Circles-L",1
87,88,7672,"Tpvu5c6eCm","Pitch-Size-Color-2","Brightness-Circles-H","Brightness-Circles-L","Pitch-Pulse-H","Pitch-Pulse-L",1
88,89,7816,"Tpvu5c6eCm","Pitch-Size-Color-2","Amp-Tone-L","Amp-Tone-H","Size-Diamonds-L","Size-Diamonds-H",0
89,90,10104,"Tpvu5c6eCm","Pitch-Size-Color-2","Pitch-Hum-L","Pitch-Hum-H","Shape-BK3-H","Shape-BK3-L",0
90,91,10258,"Tpvu5c6eCm","Pitch-Size-Color-2","Brightness-Circles-L","Brightness-Circles-H","Size-Diamonds-H","Size-Diamonds-L",1
91,92,7256,"Tpvu5c6eCm","Pitch-Size-Color-2","Size-Circles-L","Size-Circles-H","Color-RB-H","Color-RB-L",1
92,93,8944,"Tpvu5c6eCm","Pitch-Size-Color-2","Pitch-Hum-L","Pitch-Hum-H","Brightness-Circles-L","Brightness-Circles-H",1
93,94,11146,"Tpvu5c6eCm","Pitch-Size-Color-2","Speed-SP3-H","Speed-SP3-L","Pitch-Tone-H","Pitch-Tone-L",0
94,95,17200,"Tpvu5c6eCm","Pitch-Size-Color-2","Size-Circles-L","Size-Circles-H","Color-YB-H","Color-YB-L",0
95,96,9711,"Tpvu5c6eCm","Pitch-Size-Color-2","Color-RG-L","Color-RG-H","Pitch-Hum-H","Pitch-Hum-L",0
0,1,7476,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Tone-H","Noise-Tone-L","Affect-EB-L","Affect-EB-H",0
1,2,6464,"u6qaA4jvGl","Noise-Shape-Speed-25","Color-YB-L","Color-YB-H","Noise-Piano-H","Noise-Piano-L",1
2,3,20630,"u6qaA4jvGl","Noise-Shape-Speed-25","Pitch-Piano-L","Pitch-Piano-H","Noise-Piano-L","Noise-Piano-H",0
3,4,6499,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP3-L","Speed-SP3-H","Pitch-Piano-L","Pitch-Piano-H",0
4,5,6220,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK1-H","Shape-BK1-L","Noise-Tone-H","Noise-Tone-L",0
5,6,3748,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK1-L","Shape-BK1-H","Size-Squares-L","Size-Squares-H",1
6,7,3202,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP1-H","Speed-SP1-L","Pitch-Piano-H","Pitch-Piano-L",0
7,8,4300,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK2-L","Shape-BK2-H","Noise-Tone-L","Noise-Tone-H",1
8,9,7654,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP1-H","Speed-SP1-L","Noise-Tone-L","Noise-Tone-H",1
9,10,4401,"u6qaA4jvGl","Noise-Shape-Speed-25","Amp-Tone-H","Amp-Tone-L","Shape-BK3-H","Shape-BK3-L",0
10,11,5083,"u6qaA4jvGl","Noise-Shape-Speed-25","Brightness-Circles-H","Brightness-Circles-L","Speed-SP2-L","Speed-SP2-H",1
11,12,60328,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Tone-L","Noise-Tone-H","Speed-SP2-H","Speed-SP2-L",1
12,13,4093,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK1-L","Shape-BK1-H","Affect-EB-L","Affect-EB-H",1
13,14,6141,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Tone-H","Noise-Tone-L","Speed-SP2-H","Speed-SP2-L",0
14,15,5132,"u6qaA4jvGl","Noise-Shape-Speed-25","Affect-EB-H","Affect-EB-L","Noise-Piano-H","Noise-Piano-L",1
15,16,4461,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Tone-L","Noise-Tone-H","Brightness-Circles-L","Brightness-Circles-H",1
16,17,6084,"u6qaA4jvGl","Noise-Shape-Speed-25","Pitch-Piano-H","Pitch-Piano-L","Speed-SP2-H","Speed-SP2-L",0
17,18,4741,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK1-H","Shape-BK1-L","Pitch-Piano-H","Pitch-Piano-L",0
18,19,6120,"u6qaA4jvGl","Noise-Shape-Speed-25","Size-Squares-L","Size-Squares-H","Noise-Piano-H","Noise-Piano-L",1
19,20,8852,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Tone-L","Noise-Tone-H","Shape-BK2-L","Shape-BK2-H",1
20,21,11546,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK2-L","Shape-BK2-H","Speed-SP2-L","Speed-SP2-H",0
21,22,12373,"u6qaA4jvGl","Noise-Shape-Speed-25","Pitch-Piano-L","Pitch-Piano-H","Noise-Pulse-H","Noise-Pulse-L",0
22,23,5396,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP3-L","Speed-SP3-H","Color-YB-H","Color-YB-L",1
23,24,6077,"u6qaA4jvGl","Noise-Shape-Speed-25","Amp-Tone-L","Amp-Tone-H","Speed-SP2-L","Speed-SP2-H",0
24,25,2162,"u6qaA4jvGl","Noise-Shape-Speed-25","Affect-EB-H","Affect-EB-L","Shape-BK4-L","Shape-BK4-H",1
25,26,2344,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK2-H","Shape-BK2-L","Affect-EB-H","Affect-EB-L",1
26,27,3535,"u6qaA4jvGl","Noise-Shape-Speed-25","Brightness-Circles-L","Brightness-Circles-H","Noise-Pulse-H","Noise-Pulse-L",0
27,28,5066,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP3-H","Speed-SP3-L","Amp-Tone-L","Amp-Tone-H",1
28,29,105516,"u6qaA4jvGl","Noise-Shape-Speed-25","Affect-EB-L","Affect-EB-H","Speed-SP4-H","Speed-SP4-L",1
29,30,144628,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP1-L","Speed-SP1-H","Affect-EB-L","Affect-EB-H",0
30,31,3409,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP3-L","Speed-SP3-H","Noise-Tone-H","Noise-Tone-L",0
31,32,3080,"u6qaA4jvGl","Noise-Shape-Speed-25","Brightness-Circles-L","Brightness-Circles-H","Speed-SP4-H","Speed-SP4-L",1
32,33,5414,"u6qaA4jvGl","Noise-Shape-Speed-25","Brightness-Circles-H","Brightness-Circles-L","Noise-Piano-L","Noise-Piano-H",0
33,34,4517,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK2-L","Shape-BK2-H","Speed-SP2-L","Speed-SP2-H",1
34,35,4940,"u6qaA4jvGl","Noise-Shape-Speed-25","Size-Squares-L","Size-Squares-H","Noise-Pulse-L","Noise-Pulse-H",0
35,36,3186,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK1-H","Shape-BK1-L","Brightness-Circles-H","Brightness-Circles-L",1
36,37,4357,"u6qaA4jvGl","Noise-Shape-Speed-25","Pitch-Piano-H","Pitch-Piano-L","Shape-BK4-H","Shape-BK4-L",0
37,38,3530,"u6qaA4jvGl","Noise-Shape-Speed-25","Color-YB-H","Color-YB-L","Speed-SP4-L","Speed-SP4-H",1
38,39,4390,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK1-L","Shape-BK1-H","Amp-Tone-L","Amp-Tone-H",0
39,40,12624,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Hum-H","Noise-Hum-L","Pitch-Piano-L","Pitch-Piano-H",0
40,41,18430,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Hum-L","Noise-Hum-H","Color-YB-H","Color-YB-L",1
41,42,2969,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP1-L","Speed-SP1-H","Shape-BK2-L","Shape-BK2-H",0
42,43,4456,"u6qaA4jvGl","Noise-Shape-Speed-25","Pitch-Piano-L","Pitch-Piano-H","Speed-SP4-L","Speed-SP4-H",0
43,44,5825,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP1-L","Speed-SP1-H","Amp-Tone-L","Amp-Tone-H",0
44,45,6688,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK1-H","Shape-BK1-L","Speed-SP2-H","Speed-SP2-L",0
45,46,13323,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Tone-L","Noise-Tone-H","Pitch-Piano-H","Pitch-Piano-L",1
46,47,7118,"u6qaA4jvGl","Noise-Shape-Speed-25","Color-YB-L","Color-YB-H","Noise-Pulse-L","Noise-Pulse-H",1
47,48,2063,"u6qaA4jvGl","Noise-Shape-Speed-25","Color-YB-H","Color-YB-L","Shape-BK4-L","Shape-BK4-H",0
48,49,4438,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Tone-H","Noise-Tone-L","Speed-SP4-L","Speed-SP4-H",0
49,50,2849,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP1-L","Speed-SP1-H","Brightness-Circles-L","Brightness-Circles-H",0
50,51,6950,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Tone-H","Noise-Tone-L","Amp-Tone-H","Amp-Tone-L",1
51,52,117618,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK2-H","Shape-BK2-L","Size-Squares-H","Size-Squares-L",0
52,53,2843,"u6qaA4jvGl","Noise-Shape-Speed-25","Affect-EB-H","Affect-EB-L","Speed-SP2-L","Speed-SP2-H",1
53,54,4548,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK2-L","Shape-BK2-H","Brightness-Circles-L","Brightness-Circles-H",0
54,55,4261,"u6qaA4jvGl","Noise-Shape-Speed-25","Affect-EB-L","Affect-EB-H","Noise-Pulse-L","Noise-Pulse-H",1
55,56,4864,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Hum-L","Noise-Hum-H","Size-Squares-H","Size-Squares-L",1
56,57,11570,"u6qaA4jvGl","Noise-Shape-Speed-25","Amp-Tone-L","Amp-Tone-H","Noise-Piano-H","Noise-Piano-L",0
57,58,55541,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Hum-L","Noise-Hum-H","Affect-EB-H","Affect-EB-L",0
58,59,2216,"u6qaA4jvGl","Noise-Shape-Speed-25","Size-Squares-L","Size-Squares-H","Shape-BK4-L","Shape-BK4-H",0
59,60,3796,"u6qaA4jvGl","Noise-Shape-Speed-25","Size-Squares-H","Size-Squares-L","Shape-BK3-H","Shape-BK3-L",1
60,61,3520,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP3-H","Speed-SP3-L","Affect-EB-H","Affect-EB-L",0
61,62,4087,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK2-L","Shape-BK2-H","Noise-Pulse-H","Noise-Pulse-L",0
62,63,1898,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK1-L","Shape-BK1-H","Color-YB-H","Color-YB-L",1
63,64,3144,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK2-H","Shape-BK2-L","Speed-SP4-H","Speed-SP4-L",0
64,65,3014,"u6qaA4jvGl","Noise-Shape-Speed-25","Size-Squares-H","Size-Squares-L","Speed-SP2-H","Speed-SP2-L",1
65,66,11149,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Tone-H","Noise-Tone-L","Color-YB-L","Color-YB-H",1
66,67,507662,"u6qaA4jvGl","Noise-Shape-Speed-25","Color-YB-H","Color-YB-L","Shape-BK3-H","Shape-BK3-L",0
67,68,7205,"u6qaA4jvGl","Noise-Shape-Speed-25","Pitch-Piano-L","Pitch-Piano-H","Shape-BK3-L","Shape-BK3-H",0
68,69,3753,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Tone-L","Noise-Tone-H","Shape-BK3-L","Shape-BK3-H",0
69,70,2668,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP1-H","Speed-SP1-L","Color-YB-L","Color-YB-H",0
70,71,6909,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Hum-L","Noise-Hum-H","Amp-Tone-H","Amp-Tone-L",0
71,72,3731,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Hum-H","Noise-Hum-L","Brightness-Circles-H","Brightness-Circles-L",1
72,73,3616,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Hum-H","Noise-Hum-L","Shape-BK2-H","Shape-BK2-L",1
73,74,3932,"u6qaA4jvGl","Noise-Shape-Speed-25","Amp-Tone-H","Amp-Tone-L","Shape-BK4-L","Shape-BK4-H",1
74,75,10371,"u6qaA4jvGl","Noise-Shape-Speed-25","Amp-Tone-L","Amp-Tone-H","Noise-Pulse-L","Noise-Pulse-H",1
75,76,3733,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK2-L","Shape-BK2-H","Pitch-Piano-L","Pitch-Piano-H",0
76,77,4185,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK2-L","Shape-BK2-H","Noise-Piano-L","Noise-Piano-H",1
77,78,1964,"u6qaA4jvGl","Noise-Shape-Speed-25","Brightness-Circles-H","Brightness-Circles-L","Shape-BK3-L","Shape-BK3-H",0
78,79,2591,"u6qaA4jvGl","Noise-Shape-Speed-25","Size-Squares-H","Size-Squares-L","Speed-SP4-L","Speed-SP4-H",0
79,80,3000,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK2-H","Shape-BK2-L","Amp-Tone-H","Amp-Tone-L",0
80,81,2389,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP1-H","Speed-SP1-L","Size-Squares-L","Size-Squares-H",0
81,82,2054,"u6qaA4jvGl","Noise-Shape-Speed-25","Shape-BK2-H","Shape-BK2-L","Color-YB-L","Color-YB-H",1
82,83,2449,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP2-H","Speed-SP2-L","Shape-BK4-H","Shape-BK4-L",0
83,84,3981,"u6qaA4jvGl","Noise-Shape-Speed-25","Amp-Tone-H","Amp-Tone-L","Speed-SP4-H","Speed-SP4-L",0
84,85,3000,"u6qaA4jvGl","Noise-Shape-Speed-25","Brightness-Circles-H","Brightness-Circles-L","Shape-BK4-H","Shape-BK4-L",0
85,86,3147,"u6qaA4jvGl","Noise-Shape-Speed-25","Color-YB-L","Color-YB-H","Speed-SP2-H","Speed-SP2-L",1
86,87,3862,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Tone-H","Noise-Tone-L","Size-Squares-H","Size-Squares-L",1
87,88,3194,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP3-L","Speed-SP3-H","Size-Squares-H","Size-Squares-L",0
88,89,2907,"u6qaA4jvGl","Noise-Shape-Speed-25","Affect-EB-H","Affect-EB-L","Shape-BK3-H","Shape-BK3-L",0
89,90,2954,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP3-H","Speed-SP3-L","Shape-BK2-H","Shape-BK2-L",0
90,91,7829,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Hum-H","Noise-Hum-L","Speed-SP2-L","Speed-SP2-H",1
91,92,4374,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP2-L","Speed-SP2-H","Shape-BK3-L","Shape-BK3-H",0
92,93,6748,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP2-L","Speed-SP2-H","Noise-Pulse-H","Noise-Pulse-L",1
93,94,6469,"u6qaA4jvGl","Noise-Shape-Speed-25","Noise-Tone-H","Noise-Tone-L","Shape-BK4-H","Shape-BK4-L",0
94,95,2942,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP3-H","Speed-SP3-L","Brightness-Circles-L","Brightness-Circles-H",0
95,96,3849,"u6qaA4jvGl","Noise-Shape-Speed-25","Speed-SP2-L","Speed-SP2-H","Noise-Piano-L","Noise-Piano-H",0
0,1,10174,"udVxIc6VyK","Brightness-Amp-Affect-15","Amp-Hum-H","Amp-Hum-L","Size-Triangles-L","Size-Triangles-H",1
1,2,6687,"udVxIc6VyK","Brightness-Amp-Affect-15","Pitch-Hum-H","Pitch-Hum-L","Brightness-Diamonds-H","Brightness-Diamonds-L",0
2,3,7709,"udVxIc6VyK","Brightness-Amp-Affect-15","Color-RY-H","Color-RY-L","Amp-Tone-L","Amp-Tone-H",1
3,4,8497,"udVxIc6VyK","Brightness-Amp-Affect-15","Amp-Pulse-H","Amp-Pulse-L","Brightness-Diamonds-L","Brightness-Diamonds-H",1
4,5,6007,"udVxIc6VyK","Brightness-Amp-Affect-15","Brightness-Squares-H","Brightness-Squares-L","Color-RY-L","Color-RY-H",0
5,6,5037,"udVxIc6VyK","Brightness-Amp-Affect-15","Affect-EB-L","Affect-EB-H","Brightness-Circles-L","Brightness-Circles-H",0
6,7,13756,"udVxIc6VyK","Brightness-Amp-Affect-15","Pitch-Hum-L","Pitch-Hum-H","Affect-SC-H","Affect-SC-L",1
7,8,5887,"udVxIc6VyK","Brightness-Amp-Affect-15","Affect-EB-H","Affect-EB-L","Shape-BK1-H","Shape-BK1-L",0
8,9,3839,"udVxIc6VyK","Brightness-Amp-Affect-15","Shape-BK1-L","Shape-BK1-H","Brightness-Diamonds-L","Brightness-Diamonds-H",0
9,10,5668,"udVxIc6VyK","Brightness-Amp-Affect-15","Shape-BK1-L","Shape-BK1-H","Brightness-Circles-L","Brightness-Circles-H",0
10,11,6321,"udVxIc6VyK","Brightness-Amp-Affect-15","Speed-SP4-L","Speed-SP4-H","Amp-Piano-H","Amp-Piano-L",1
11,12,5097,"udVxIc6VyK","Brightness-Amp-Affect-15","Brightness-Triangles-H","Brightness-Triangles-L","Pitch-Hum-H","Pitch-Hum-L",0
12,13,4038,"udVxIc6VyK","Brightness-Amp-Affect-15","Affect-EB-L","Affect-EB-H","Color-RY-L","Color-RY-H",1
13,14,6215,"udVxIc6VyK","Brightness-Amp-Affect-15","Size-Triangles-L","Size-Triangles-H","Brightness-Circles-H","Brightness-Circles-L",0
14,15,3532,"udVxIc6VyK","Brightness-Amp-Affect-15","Brightness-Triangles-L","Brightness-Triangles-H","Shape-BK1-L","Shape-BK1-H",0
15,16,5828,"udVxIc6VyK","Brightness-Amp-Affect-15","Affect-HS-H","Affect-HS-L","Noise-Piano-L","Noise-Piano-H",0
16,17,3802,"udVxIc6VyK","Brightness-Amp-Affect-15","Brightness-Triangles-H","Brightness-Triangles-L","Speed-SP4-H","Speed-SP4-L",0
17,18,6573,"udVxIc6VyK","Brightness-Amp-Affect-15","Brightness-Circles-L","Brightness-Circles-H","Amp-Tone-H","Amp-Tone-L",1
18,19,5200,"udVxIc6VyK","Brightness-Amp-Affect-15","Amp-Pulse-L","Amp-Pulse-H","Color-RY-H","Color-RY-L",1
19,20,4959,"udVxIc6VyK","Brightness-Amp-Affect-15","Amp-Pulse-L","Amp-Pulse-H","Affect-EB-H","Affect-EB-L",1
20,21,3689,"udVxIc6VyK","Brightness-Amp-Affect-15","Speed-SP4-L","Speed-SP4-H","Brightness-Diamonds-H","Brightness-Diamonds-L",1
21,22,7697,"udVxIc6VyK","Brightness-Amp-Affect-15","Amp-Pulse-H","Amp-Pulse-L","Pitch-Hum-L","Pitch-Hum-H",0
22,23,5729,"udVxIc6VyK","Brightness-Amp-Affect-15","Color-RY-H","Color-RY-L","Brightness-Circles-L","Brightness-Circles-H",0
23,24,2998,"udVxIc6VyK","Brightness-Amp-Affect-15","Affect-HS-L","Affect-HS-H","Brightness-Circles-L","Brightness-Circles-H",0
24,25,7056,"udVxIc6VyK","Brightness-Amp-Affect-15","Noise-Piano-H","Noise-Piano-L","Brightness-Diamonds-H","Brightness-Diamonds-L",1
25,26,3620,"udVxIc6VyK","Brightness-Amp-Affect-15","Brightness-Squares-L","Brightness-Squares-H","Speed-SP4-L","Speed-SP4-H",0
26,27,4553,"udVxIc6VyK","Brightness-Amp-Affect-15","Affect-EB-L","Affect-EB-H","Size-Triangles-H","Size-Triangles-L",1
27,28,6459,"udVxIc6VyK","Brightness-Amp-Affect-15","Pitch-Hum-H","Pitch-Hum-L","Affect-PD-H","Affect-PD-L",1
28,29,9475,"udVxIc6VyK","Brightness-Amp-Affect-15","Amp-Hum-H","Amp-Hum-L","Noise-Piano-L","Noise-Piano-H",0
29,30,8285,"udVxIc6VyK","Brightness-Amp-Affect-15","Amp-Pulse-L","Amp-Pulse-H","Affect-PD-L","Affect-PD-H",0
30,31,11136,"udVxIc6VyK","Brightness-Amp-Affect-15","Amp-Pulse-L","Amp-Pulse-H","Noise-Piano-L","Noise-Piano-H",1
31,32,5677,"udVxIc6VyK","Brightness-Amp-Affect-15","Speed-SP4-L","Speed-SP4-H","Amp-Tone-H","Amp-Tone-L",1
32,33,4716,"udVxIc6VyK","Brightness-Amp-Affect-15","Brightness-Circles-L","Brightness-Circles-H","Affect-PD-L","Affect-PD-H",0
33,34,5128,"udVxIc6VyK","Brightness-Amp-Affect-15","Amp-Hum-L","Amp-Hum-H","Brightness-Circles-H","Brightness-Circles-L",1
34,35,8552,"udVxIc6VyK","Brightness-Amp-Affect-15","Pitch-Hum-L","Pitch-Hum-H","Brightness-Circles-H","Brightness-Circles-L",1
35,36,4280,"udVxIc6VyK","Brightness-Amp-Affect-15","Size-Triangles-H","Size-Triangles-L","Brightness-Diamonds-H","Brightness-Diamonds-L",1
36,37,6518,"udVxIc6VyK","Brightness-Amp-Affect-15","Color-RY-L","Color-RY-H","Affect-SC-H","Affect-SC-L",1
37,38,5160,"udVxIc6VyK","Brightness-Amp-Affect-15","Size-Triangles-L","Size-Triangles-H","Amp-Piano-L","Amp-Piano-H",0
38,39,3760,"udVxIc6VyK","Brightness-Amp-Affect-15","Color-RY-L","Color-RY-H","Amp-Piano-L","Amp-Piano-H",0
39,40,4646,"udVxIc6VyK","Brightness-Amp-Affect-15","Brightness-Triangles-L","Brightness-Triangles-H","Color-RY-H","Color-RY-L",0
40,41,3984,"udVxIc6VyK","Brightness-Amp-Affect-15","Affect-EB-L","Affect-EB-H","Amp-Tone-L","Amp-Tone-H",0
41,42,4767,"udVxIc6VyK","Brightness-Amp-Affect-15","Affect-EB-H","Affect-EB-L","Amp-Piano-L","Amp-Piano-H",1
42,43,11627,"udVxIc6VyK","Brightness-Amp-Affect-15","Affect-HS-H","Affect-HS-L","Pitch-Hum-H","Pitch-Hum-L",1
43,44,6322,"udVxIc6VyK","Brightness-Amp-Affect-15","Affect-HS-L","Affect-HS-H","Speed-SP4-L","Speed-SP4-H",0
44,45,6752,"udVxIc6VyK","Brightness-Amp-Affect-15","Shape-BK1-L","Shape-BK1-H","Amp-Tone-H","Amp-Tone-L",1
45,46,6088,"udVxIc6VyK","Brightness-Amp-Affect-15","Amp-Pulse-H","Amp-Pulse-L","Brightness-Circles-L","Brightness-Circles-H",1
46,47,5395,"udVxIc6VyK","Brightness-Amp-Affect-15","Brightness-Circles-L","Brightness-Circles-H","Amp-Piano-H","Amp-Piano-L",1
47,48,3679,"udVxIc6VyK","Brightness-Amp-Affect-15","Size-Triangles-H","Size-Triangles-L","Affect-SC-H","Affect-SC-L",0
48,49,7117,"udVxIc6VyK","Brightness-Amp-Affect-15","Size-Triangles-H","Size-Triangles-L","Affect-PD-H","Affect-PD-L",0
49,50,8880,"udVxIc6VyK","Brightness-Amp-Affect-15","Brightness-Triangles-H","Brightness-Triangles-L","Noise-Piano-L","Noise-Piano-H",0
50,51,3886,"udVxIc6VyK","Brightness-Amp-Affect-15","Brightness-Triangles-L","Brightness-Triangles-H","Affect-EB-H","Affect-EB-L",1
51,52,6202,"udVxIc6VyK","Brightness-Amp-Affect-15","Noise-Piano-H","Noise-Piano-L","Amp-Tone-L","Amp-Tone-H",0
52,53,5935,"udVxIc6VyK","Brightness-Amp-Affect-15","Pitch-Hum-L","Pitch-Hum-H","Amp-Tone-H","Amp-Tone-L",0
53,54,3221,"udVxIc6VyK","Brightness-Amp-Affect-15","Shape-BK1-L","Shape-BK1-H","Affect-PD-L","Affect-PD-H",1
54,55,3079,"udVxIc6VyK","Brightness-Amp-Affect-15","Speed-SP4-H","Speed-SP4-L","Brightness-Circles-H","Brightness-Circles-L",0
55,56,4287,"udVxIc6VyK","Brightness-Amp-Affect-15","Noise-Piano-H","Noise-Piano-L","Affect-PD-H","Affect-PD-L",1
56,57,3359,"udVxIc6VyK","Brightness-Amp-Affect-15","Color-RY-H","Color-RY-L","Affect-PD-H","Affect-PD-L",1
57,58,6276,"udVxIc6VyK","Brightness-Amp-Affect-15","Noise-Piano-H","Noise-Piano-L","Amp-Piano-L","Amp-Piano-H",0
58,59,5875,"udVxIc6VyK","Brightness-Amp-Affect-15","Speed-SP4-H","Speed-SP4-L","Affect-PD-L","Affect-PD-H",0
59,60,3653,"udVxIc6VyK","Brightness-Amp-Affect-15","Affect-HS-H","Affect-HS-L","Size-Triangles-L","Size-Triangles-H",1
60,61,10814,"udVxIc6VyK","Brightness-Amp-Affect-15","Noise-Piano-H","Noise-Piano-L","Affect-SC-H","Affect-SC-L",0
61,62,5202,"udVxIc6VyK","Brightness-Amp-Affect-15","Amp-Pulse-H","Amp-Pulse-L","Brightness-Circles-L","Brightness-Circles-H",1
62,63,5074,"udVxIc6VyK","Brightness-Amp-Affect-15","Affect-EB-L","Affect-EB-H","Pitch-Hum-H","Pitch-Hum-L",1
63,64,6506,"udVxIc6VyK","Brightness-Amp-Affect-15","Amp-Hum-L","Amp-Hum-H","Pitch-Hum-L","Pitch-Hum-H",1
64,65,4086,"udVxIc6VyK","Brightness-Amp-Affect-15","Brightness-Squares-L","Brightness-Squares-H","Size-Triangles-H","Size-Triangles-L",0
65,66,3196,"udVxIc6VyK","Brightness-Amp-Affect-15","Brightness-Circles-H","Brightness-Circles-L","Affect-SC-L","Affect-SC-H",1
66,67,4658,"udVxIc6VyK","Brightness-Amp-Affect-15","Affect-EB-H","Affect-EB-L","Amp-Pulse-L","Amp-Pulse-H",1
67,68,4642,"udVxIc6VyK","Brightness-Amp-Affect-15","Brightness-Squares-L","Brightness-Squares-H","Pitch-Hum-H","Pitch-Hum-L",1
68,69,5157,"udVxIc6VyK","Brightness-Amp-Affect-15","Brightness-Squares-H","Brightness-Squares-L","Amp-Pulse-L","Amp-Pulse-H",1
69,70,6492,"udVxIc6VyK","Brightness-Amp-Affect-15","Pitch-Hum-L","Pitch-Hum-H","Amp-Piano-H","Amp-Piano-L",0
